task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,4,RF,FGSM-SNN,0.2,0.8655660377358491,0.8651143879126751,0.5317085953878407,0.4538916169312191,0.3338574423480084,0.1846085409252669,0.1846085409252669,0.9064465408805031,2,263,,,,,,,
binary,4,RF,PGD-10-SNN,0.2,0.8655660377358491,0.8651143879126751,0.5801886792452831,0.4888877883864186,0.285377358490566,0.10587188612099645,0.10587188612099645,0.9064465408805031,2,263,10.0,10.0,0.03,,,,
binary,4,RF,PGD-20-SNN,0.2,0.8655660377358491,0.8651143879126751,0.5794025157232704,0.4881042075510767,0.28616352201257866,0.10409252669039146,0.10409252669039146,0.9064465408805031,2,263,20.0,19.0,0.015789473684210527,,,,
binary,4,RF,BBA,0.2,0.8655660377358491,0.8651143879126751,0.46147798742138363,0.4114162728095965,0.40408805031446543,0.2166370106761566,0.2166370106761566,0.9064465408805031,2,263,,,,170.0,280.0,200.0,
binary,4,RF,DBA-style,0.2,0.8655660377358491,0.8651143879126751,0.8157756813417191,0.8146571023292771,0.049790356394129986,0.03603202846975089,0.03603202846975089,0.9064465408805031,2,263,,,,,,,175.0
binary,4,RF,FGSM-SNN,0.3,0.8655660377358491,0.8651143879126751,0.5131027253668763,0.4433356313702115,0.35246331236897277,0.2130782918149466,0.2130782918149466,0.9064465408805031,2,263,,,,,,,
binary,4,RF,PGD-10-SNN,0.3,0.8655660377358491,0.8651143879126751,0.5854297693920335,0.49389108324815556,0.28013626834381555,0.10142348754448399,0.10142348754448399,0.9064465408805031,2,263,10.0,10.0,0.03,,,,
binary,4,RF,PGD-20-SNN,0.3,0.8655660377358491,0.8651143879126751,0.5794025157232704,0.48670859466239264,0.28616352201257866,0.10765124555160142,0.10765124555160142,0.9064465408805031,2,263,20.0,19.0,0.015789473684210527,,,,
binary,4,RF,BBA,0.3,0.8655660377358491,0.8651143879126751,0.45466457023060797,0.407240541017219,0.4109014675052411,0.22820284697508897,0.22820284697508897,0.9064465408805031,2,263,,,,170.0,280.0,200.0,
binary,4,RF,DBA-style,0.3,0.8655660377358491,0.8651143879126751,0.8149895178197065,0.8138845599226794,0.05057651991614254,0.03692170818505338,0.03692170818505338,0.9064465408805031,2,263,,,,,,,175.0
binary,4,DT,FGSM-SNN,0.05,0.8430293501048218,0.8423526046677755,0.7206498951781971,0.6737547138400678,0.12237945492662472,0.03755656108597285,0.03755656108597285,0.8967505241090147,2,263,,,,,,,
binary,4,DT,PGD-10-SNN,0.05,0.8430293501048218,0.8423526046677755,0.7240566037735849,0.6839222662445781,0.11897274633123689,0.04932126696832579,0.04932126696832579,0.8967505241090147,2,263,10.0,3.0,0.1,,,,
binary,4,DT,PGD-20-SNN,0.05,0.8430293501048218,0.8423526046677755,0.689203354297694,0.6499708404259591,0.15382599580712786,0.08552036199095023,0.08552036199095023,0.8967505241090147,2,263,20.0,9.5,0.031578947368421054,,,,
binary,4,DT,BBA,0.05,0.8430293501048218,0.8423526046677755,0.14386792452830188,0.16387430028744948,0.69916142557652,0.7515837104072398,0.7515837104072398,0.8967505241090147,2,263,,,,80.0,160.0,115.0,
binary,4,DT,DBA-style,0.05,0.8430293501048218,0.8423526046677755,0.3380503144654088,0.32917864542146735,0.504979035639413,0.416289592760181,0.416289592760181,0.8967505241090147,2,263,,,,,,,105.0
binary,4,DT,FGSM-SNN,0.1,0.8430293501048218,0.8423526046677755,0.7214360587002097,0.6747678518739929,0.12159329140461217,0.03891402714932127,0.03891402714932127,0.8967505241090147,2,263,,,,,,,
binary,4,DT,PGD-10-SNN,0.1,0.8430293501048218,0.8423526046677755,0.6755765199161425,0.6321993121114899,0.1674528301886793,0.07104072398190045,0.07104072398190045,0.8967505241090147,2,263,10.0,3.0,0.1,,,,
binary,4,DT,PGD-20-SNN,0.1,0.8430293501048218,0.8423526046677755,0.6863207547169812,0.6446550220185668,0.15670859538784065,0.08099547511312218,0.08099547511312218,0.8967505241090147,2,263,20.0,9.5,0.031578947368421054,,,,
binary,4,DT,BBA,0.1,0.8430293501048218,0.8423526046677755,0.12735849056603774,0.14719349490802874,0.7156708595387841,0.7800904977375566,0.7800904977375566,0.8967505241090147,2,263,,,,80.0,160.0,115.0,
binary,4,DT,DBA-style,0.1,0.8430293501048218,0.8423526046677755,0.28354297693920333,0.28782680305057556,0.5594863731656186,0.5104072398190045,0.5104072398190045,0.8967505241090147,2,263,,,,,,,105.0
binary,4,DT,FGSM-SNN,0.2,0.8430293501048218,0.8423526046677755,0.7064989517819706,0.6635379674770688,0.1365303983228512,0.0669683257918552,0.0669683257918552,0.8967505241090147,2,263,,,,,,,
binary,4,DT,PGD-10-SNN,0.2,0.8430293501048218,0.8423526046677755,0.7583857442348009,0.7522926625573809,0.08464360587002095,0.13936651583710408,0.13936651583710408,0.8967505241090147,2,263,10.0,3.0,0.1,,,,
binary,4,DT,PGD-20-SNN,0.2,0.8430293501048218,0.8423526046677755,0.7701781970649895,0.7628187375934531,0.07285115303983236,0.11900452488687782,0.11900452488687782,0.8967505241090147,2,263,20.0,9.5,0.031578947368421054,,,,
binary,4,DT,BBA,0.2,0.8430293501048218,0.8423526046677755,0.04716981132075472,0.058690766237936044,0.7958595387840671,0.918552036199095,0.918552036199095,0.8967505241090147,2,263,,,,80.0,160.0,115.0,
binary,4,DT,DBA-style,0.2,0.8430293501048218,0.8423526046677755,0.20204402515723272,0.2190021567651539,0.6409853249475891,0.651131221719457,0.651131221719457,0.8967505241090147,2,263,,,,,,,105.0
binary,4,DT,FGSM-SNN,0.3,0.8430293501048218,0.8423526046677755,0.7067610062893082,0.6646531514254667,0.13626834381551367,0.06968325791855204,0.06968325791855204,0.8967505241090147,2,263,,,,,,,
binary,4,DT,PGD-10-SNN,0.3,0.8430293501048218,0.8423526046677755,0.7869496855345912,0.7798795213633141,0.056079664570230614,0.10723981900452488,0.10723981900452488,0.8967505241090147,2,263,10.0,3.0,0.1,,,,
binary,4,DT,PGD-20-SNN,0.3,0.8430293501048218,0.8423526046677755,0.7814465408805031,0.770918554937748,0.06158280922431869,0.08959276018099548,0.08959276018099548,0.8967505241090147,2,263,20.0,9.5,0.031578947368421054,,,,
binary,4,DT,BBA,0.3,0.8430293501048218,0.8423526046677755,0.010220125786163521,0.013181443685811941,0.8328092243186583,0.9823529411764705,0.9823529411764705,0.8967505241090147,2,263,,,,80.0,160.0,115.0,
binary,4,DT,DBA-style,0.3,0.8430293501048218,0.8423526046677755,0.1789832285115304,0.19780053615455195,0.6640461215932915,0.6909502262443439,0.6909502262443439,0.8967505241090147,2,263,,,,,,,105.0
binary,4,XGBoost,FGSM-SNN,0.05,0.8697589098532494,0.8699490302177034,0.5932914046121593,0.48556569383926945,0.2764675052410901,0.0762673844773441,0.0762673844773441,0.9179769392033543,2,263,,,,,,,
binary,4,XGBoost,PGD-10-SNN,0.05,0.8697589098532494,0.8699490302177034,0.5387840670859538,0.4562047652505727,0.3309748427672956,0.16689098250336473,0.16689098250336473,0.9179769392033543,2,263,10.0,8.0,0.0375,,,,
binary,4,XGBoost,PGD-20-SNN,0.05,0.8697589098532494,0.8699490302177034,0.539308176100629,0.4564930629166372,0.33045073375262046,0.16644235082996858,0.16644235082996858,0.9179769392033543,2,263,20.0,15.5,0.01935483870967742,,,,
binary,4,XGBoost,BBA,0.05,0.8697589098532494,0.8699490302177034,0.10849056603773585,0.12752129889825595,0.7612683438155136,0.8142664872139973,0.8142664872139973,0.9179769392033543,2,263,,,,170.0,170.0,165.0,
binary,4,XGBoost,DBA-style,0.05,0.8697589098532494,0.8699490302177034,0.4305555555555556,0.40006006839891206,0.43920335429769386,0.27949753252579634,0.27949753252579634,0.9179769392033543,2,263,,,,,,,160.0
binary,4,XGBoost,FGSM-SNN,0.1,0.8697589098532494,0.8699490302177034,0.5932914046121593,0.48556569383926945,0.2764675052410901,0.0762673844773441,0.0762673844773441,0.9179769392033543,2,263,,,,,,,
binary,4,XGBoost,PGD-10-SNN,0.1,0.8697589098532494,0.8699490302177034,0.5230607966457023,0.44839798434941913,0.3466981132075472,0.19246298788694483,0.19246298788694483,0.9179769392033543,2,263,10.0,8.0,0.0375,,,,
binary,4,XGBoost,PGD-20-SNN,0.1,0.8697589098532494,0.8699490302177034,0.5220125786163522,0.44780555883418016,0.34774633123689724,0.19829519964109465,0.19829519964109465,0.9179769392033543,2,263,20.0,15.5,0.01935483870967742,,,,
binary,4,XGBoost,BBA,0.1,0.8697589098532494,0.8699490302177034,0.0959119496855346,0.11403018025740747,0.7738469601677148,0.8358008075370121,0.8358008075370121,0.9179769392033543,2,263,,,,170.0,170.0,165.0,
binary,4,XGBoost,DBA-style,0.1,0.8697589098532494,0.8699490302177034,0.47091194968553457,0.42632623877576326,0.39884696016771487,0.2104082548227905,0.2104082548227905,0.9179769392033543,2,263,,,,,,,160.0
binary,4,XGBoost,FGSM-SNN,0.2,0.8697589098532494,0.8699490302177034,0.5946016771488469,0.4858438025939305,0.2751572327044025,0.07492148945715567,0.07492148945715567,0.9179769392033543,2,263,,,,,,,
binary,4,XGBoost,PGD-10-SNN,0.2,0.8697589098532494,0.8699490302177034,0.5309224318658281,0.4524969530576202,0.33883647798742134,0.17855540601166442,0.17855540601166442,0.9179769392033543,2,263,10.0,8.0,0.0375,,,,
binary,4,XGBoost,PGD-20-SNN,0.2,0.8697589098532494,0.8699490302177034,0.5379979035639413,0.45577195033564766,0.33176100628930816,0.1695827725437416,0.1695827725437416,0.9179769392033543,2,263,20.0,15.5,0.01935483870967742,,,,
binary,4,XGBoost,BBA,0.2,0.8697589098532494,0.8699490302177034,0.06734800838574423,0.08221318381878721,0.8024109014675052,0.8847016599371915,0.8847016599371915,0.9179769392033543,2,263,,,,170.0,170.0,165.0,
binary,4,XGBoost,DBA-style,0.2,0.8697589098532494,0.8699490302177034,0.470125786163522,0.42559168054471064,0.3996331236897274,0.21130551816958276,0.21130551816958276,0.9179769392033543,2,263,,,,,,,160.0
binary,4,XGBoost,FGSM-SNN,0.3,0.8697589098532494,0.8699490302177034,0.5306603773584906,0.4517109050207867,0.33909853249475885,0.17810677433826827,0.17810677433826827,0.9179769392033543,2,263,,,,,,,
binary,4,XGBoost,PGD-10-SNN,0.3,0.8697589098532494,0.8699490302177034,0.4968553459119497,0.43305797571905386,0.37290356394129975,0.22521310004486317,0.22521310004486317,0.9179769392033543,2,263,10.0,8.0,0.0375,,,,
binary,4,XGBoost,PGD-20-SNN,0.3,0.8697589098532494,0.8699490302177034,0.49344863731656186,0.4310657866896258,0.3763102725366876,0.23598026020637056,0.23598026020637056,0.9179769392033543,2,263,20.0,15.5,0.01935483870967742,,,,
binary,4,XGBoost,BBA,0.3,0.8697589098532494,0.8699490302177034,0.04035639412997904,0.05054206337890574,0.8294025157232704,0.9309107222969941,0.9309107222969941,0.9179769392033543,2,263,,,,170.0,170.0,165.0,
binary,4,XGBoost,DBA-style,0.3,0.8697589098532494,0.8699490302177034,0.46855345911949686,0.4245928775745007,0.4012054507337526,0.21399730820995963,0.21399730820995963,0.9179769392033543,2,263,,,,,,,160.0
binary,4,LightGBM,FGSM-SNN,0.05,0.874475890985325,0.8749067411713243,0.5728511530398323,0.4745444739943429,0.3016247379454927,0.1096136567834681,0.1096136567834681,0.9418238993710691,2,263,,,,,,,
binary,4,LightGBM,PGD-10-SNN,0.05,0.874475890985325,0.8749067411713243,0.6066561844863732,0.49197431891473614,0.2678197064989518,0.07187780772686433,0.07187780772686433,0.9418238993710691,2,263,10.0,3.0,0.1,,,,
binary,4,LightGBM,PGD-20-SNN,0.05,0.874475890985325,0.8749067411713243,0.5948637316561844,0.48597806010426375,0.2796121593291405,0.0862533692722372,0.0862533692722372,0.9418238993710691,2,263,20.0,17.0,0.01764705882352941,,,,
binary,4,LightGBM,BBA,0.05,0.874475890985325,0.8749067411713243,0.12421383647798742,0.1439606515078213,0.7502620545073375,0.7870619946091644,0.7870619946091644,0.9418238993710691,2,263,,,,200.0,130.0,120.0,
binary,4,LightGBM,DBA-style,0.05,0.874475890985325,0.8749067411713243,0.40408805031446543,0.37497681712645053,0.47038784067085954,0.30727762803234504,0.30727762803234504,0.9418238993710691,2,263,,,,,,,35.0
binary,4,LightGBM,FGSM-SNN,0.1,0.874475890985325,0.8749067411713243,0.5762578616352201,0.4763348442311412,0.2982180293501049,0.10646900269541779,0.10646900269541779,0.9418238993710691,2,263,,,,,,,
binary,4,LightGBM,PGD-10-SNN,0.1,0.874475890985325,0.8749067411713243,0.5707547169811321,0.4734388476526842,0.30372117400419285,0.1275831087151842,0.1275831087151842,0.9418238993710691,2,263,10.0,3.0,0.1,,,,
binary,4,LightGBM,PGD-20-SNN,0.1,0.874475890985325,0.8749067411713243,0.6024633123689728,0.4898524266718778,0.2720125786163522,0.07996406109613657,0.07996406109613657,0.9418238993710691,2,263,20.0,17.0,0.01764705882352941,,,,
binary,4,LightGBM,BBA,0.1,0.874475890985325,0.8749067411713243,0.17976939203354297,0.19853696516898614,0.6947064989517819,0.6918238993710691,0.6918238993710691,0.9418238993710691,2,263,,,,200.0,130.0,120.0,
binary,4,LightGBM,DBA-style,0.1,0.874475890985325,0.8749067411713243,0.40461215932914046,0.3753230701836728,0.4698637316561845,0.3063791554357592,0.3063791554357592,0.9418238993710691,2,263,,,,,,,35.0
binary,4,LightGBM,FGSM-SNN,0.2,0.874475890985325,0.8749067411713243,0.5749475890985325,0.47564715690480924,0.29952830188679247,0.1069182389937107,0.1069182389937107,0.9418238993710691,2,263,,,,,,,
binary,4,LightGBM,PGD-10-SNN,0.2,0.874475890985325,0.8749067411713243,0.6370545073375262,0.5070329775063519,0.23742138364779874,0.022911051212938006,0.022911051212938006,0.9418238993710691,2,263,10.0,3.0,0.1,,,,
binary,4,LightGBM,PGD-20-SNN,0.2,0.874475890985325,0.8749067411713243,0.6367924528301887,0.5069055516285139,0.23768343815513626,0.02336028751123091,0.02336028751123091,0.9418238993710691,2,263,20.0,17.0,0.01764705882352941,,,,
binary,4,LightGBM,BBA,0.2,0.874475890985325,0.8749067411713243,0.13469601677148846,0.15466711209880848,0.7397798742138365,0.7690925426774483,0.7690925426774483,0.9418238993710691,2,263,,,,200.0,130.0,120.0,
binary,4,LightGBM,DBA-style,0.2,0.874475890985325,0.8749067411713243,0.40382599580712786,0.37480359364439797,0.4706498951781971,0.3077268643306379,0.3077268643306379,0.9418238993710691,2,263,,,,,,,35.0
binary,4,LightGBM,FGSM-SNN,0.3,0.874475890985325,0.8749067411713243,0.5644654088050315,0.470104189711661,0.3100104821802935,0.11994609164420485,0.11994609164420485,0.9418238993710691,2,263,,,,,,,
binary,4,LightGBM,PGD-10-SNN,0.3,0.874475890985325,0.8749067411713243,0.6386268343815513,0.5077966768823082,0.23584905660377364,0.02021563342318059,0.02021563342318059,0.9418238993710691,2,263,10.0,3.0,0.1,,,,
binary,4,LightGBM,PGD-20-SNN,0.3,0.874475890985325,0.8749067411713243,0.6221174004192872,0.5001376737897564,0.25235849056603776,0.044923629829290206,0.044923629829290206,0.9418238993710691,2,263,20.0,17.0,0.01764705882352941,,,,
binary,4,LightGBM,BBA,0.3,0.874475890985325,0.8749067411713243,0.10744234800838574,0.1264087445096294,0.7670335429769393,0.8158131176999102,0.8158131176999102,0.9418238993710691,2,263,,,,200.0,130.0,120.0,
binary,4,LightGBM,DBA-style,0.3,0.874475890985325,0.8749067411713243,0.4025157232704403,0.3739365052504912,0.4719601677148847,0.30997304582210244,0.30997304582210244,0.9418238993710691,2,263,,,,,,,35.0
