task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,FGSM-SNN,0.05,0.9261006289308176,0.9256739242940444,0.47327044025157233,0.443642689148877,0.45283018867924524,0.29292929292929293,0.29292929292929293,0.9342243186582809,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.05,0.9261006289308176,0.9256739242940444,0.429769392033543,0.40801979735792254,0.4963312368972746,0.3552188552188552,0.3552188552188552,0.9342243186582809,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.05,0.9261006289308176,0.9256739242940444,0.43134171907756813,0.40982711251496,0.49475890985324944,0.35395622895622897,0.35395622895622897,0.9342243186582809,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.05,0.9261006289308176,0.9256739242940444,0.33752620545073375,0.32894611138758667,0.5885744234800838,0.4583333333333333,0.4583333333333333,0.9342243186582809,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.05,0.9261006289308176,0.9256739242940444,0.8781446540880503,0.8768483647266985,0.04795597484276726,0.02861952861952862,0.02861952861952862,0.9342243186582809,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.1,0.9261006289308176,0.9256739242940444,0.44077568134171907,0.4147782839014762,0.4853249475890985,0.3324915824915825,0.3324915824915825,0.9342243186582809,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.1,0.9261006289308176,0.9256739242940444,0.425314465408805,0.39945620852290475,0.5007861635220126,0.35984848484848486,0.35984848484848486,0.9342243186582809,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.1,0.9261006289308176,0.9256739242940444,0.430293501048218,0.40246244522115365,0.49580712788259956,0.3501683501683502,0.3501683501683502,0.9342243186582809,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.1,0.9261006289308176,0.9256739242940444,0.2751572327044025,0.2812507661028389,0.6509433962264151,0.5585016835016835,0.5585016835016835,0.9342243186582809,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.1,0.9261006289308176,0.9256739242940444,0.8765723270440252,0.8752057544577044,0.04952830188679236,0.02904040404040404,0.02904040404040404,0.9342243186582809,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.2,0.9261006289308176,0.9256739242940444,0.35246331236897277,0.34543462821688486,0.5736373165618448,0.46085858585858586,0.46085858585858586,0.9342243186582809,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.2,0.9261006289308176,0.9256739242940444,0.46331236897274636,0.4191544335727193,0.4627882599580712,0.29124579124579125,0.29124579124579125,0.9342243186582809,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.2,0.9261006289308176,0.9256739242940444,0.48663522012578614,0.4334339112456598,0.43946540880503143,0.25547138047138046,0.25547138047138046,0.9342243186582809,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.2,0.9261006289308176,0.9256739242940444,0.20964360587002095,0.22581196022221497,0.7164570230607966,0.6632996632996633,0.6632996632996633,0.9342243186582809,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.2,0.9261006289308176,0.9256739242940444,0.8747379454926625,0.8733100368524451,0.05136268343815509,0.02988215488215488,0.02988215488215488,0.9342243186582809,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.3,0.9261006289308176,0.9256739242940444,0.32914046121593293,0.3261836579187534,0.5969601677148846,0.4936868686868687,0.4936868686868687,0.9342243186582809,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.3,0.9261006289308176,0.9256739242940444,0.4693396226415094,0.42462141333378933,0.45676100628930816,0.2840909090909091,0.2840909090909091,0.9342243186582809,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.3,0.9261006289308176,0.9256739242940444,0.4808700209643606,0.43063656100065867,0.44523060796645697,0.2680976430976431,0.2680976430976431,0.9342243186582809,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.3,0.9261006289308176,0.9256739242940444,0.1740041928721174,0.19311358191075173,0.7520964360587001,0.7205387205387206,0.7205387205387206,0.9342243186582809,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.3,0.9261006289308176,0.9256739242940444,0.8747379454926625,0.8733100368524451,0.05136268343815509,0.02988215488215488,0.02988215488215488,0.9342243186582809,2,263,,,,,,,175.0
binary,1,DT,FGSM-SNN,0.05,0.9030398322851153,0.9027955751817655,0.449685534591195,0.4461793423402438,0.4533542976939203,0.38704103671706264,0.38704103671706264,0.9119496855345912,2,263,,,,,,,
binary,1,DT,PGD-10-SNN,0.05,0.9030398322851153,0.9027955751817655,0.4460167714884696,0.4384665828958098,0.45702306079664573,0.383585313174946,0.383585313174946,0.9119496855345912,2,263,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.05,0.9030398322851153,0.9027955751817655,0.4491614255765199,0.44115038341351903,0.4538784067085954,0.3779697624190065,0.3779697624190065,0.9119496855345912,2,263,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.05,0.9030398322851153,0.9027955751817655,0.0020964360587002098,0.002725805461259791,0.9009433962264151,0.9965442764578833,0.9965442764578833,0.9119496855345912,2,263,,,,80.0,160.0,115.0,
