task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,FGSM-SNN,0.05,0.8466981132075472,0.8463543594632666,0.64937106918239,0.5942532637697732,0.19732704402515722,0.07796917497733455,0.07796917497733455,0.9090670859538784,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.05,0.8466981132075472,0.8463543594632666,0.6032494758909853,0.499686614722289,0.24344863731656186,0.07071622846781506,0.07071622846781506,0.9090670859538784,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.05,0.8466981132075472,0.8463543594632666,0.59958071278826,0.48998843022472033,0.2471174004192872,0.06890299184043518,0.06890299184043518,0.9090670859538784,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.05,0.8466981132075472,0.8463543594632666,0.48165618448637315,0.42355757857556553,0.365041928721174,0.16681776971894832,0.16681776971894832,0.9090670859538784,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.05,0.8466981132075472,0.8463543594632666,0.7887840670859538,0.7875644786560273,0.05791404612159334,0.04170444242973708,0.04170444242973708,0.9090670859538784,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.1,0.8466981132075472,0.8463543594632666,0.6430817610062893,0.5791766421995909,0.20361635220125784,0.07842248413417952,0.07842248413417952,0.9090670859538784,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.1,0.8466981132075472,0.8463543594632666,0.6218553459119497,0.49957420906030275,0.2248427672955975,0.035811423390752495,0.035811423390752495,0.9090670859538784,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.1,0.8466981132075472,0.8463543594632666,0.6218553459119497,0.49957420906030275,0.2248427672955975,0.0371713508612874,0.0371713508612874,0.9090670859538784,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.1,0.8466981132075472,0.8463543594632666,0.48558700209643607,0.4258843842694443,0.3611111111111111,0.1600181323662738,0.1600181323662738,0.9090670859538784,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.1,0.8466981132075472,0.8463543594632666,0.7882599580712788,0.786995360364766,0.05843815513626838,0.04170444242973708,0.04170444242973708,0.9090670859538784,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.2,0.8466981132075472,0.8463543594632666,0.6454402515723271,0.5815765782047775,0.20125786163522008,0.08386219401631913,0.08386219401631913,0.9090670859538784,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.2,0.8466981132075472,0.8463543594632666,0.6247379454926625,0.5009995266112125,0.2219601677148847,0.032638259292837715,0.032638259292837715,0.9090670859538784,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.2,0.8466981132075472,0.8463543594632666,0.6286687631027253,0.5029350104821803,0.21802935010482183,0.028105167724388033,0.028105167724388033,0.9090670859538784,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.2,0.8466981132075472,0.8463543594632666,0.485062893081761,0.42557485519719707,0.3616352201257862,0.16092475067996373,0.16092475067996373,0.9090670859538784,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.2,0.8466981132075472,0.8463543594632666,0.7877358490566038,0.7864681211577482,0.05896226415094341,0.04215775158658205,0.04215775158658205,0.9090670859538784,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.3,0.8466981132075472,0.8463543594632666,0.6443920335429769,0.5805943773269493,0.20230607966457026,0.08794197642792384,0.08794197642792384,0.9090670859538784,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.3,0.8466981132075472,0.8463543594632666,0.6268343815513627,0.5020329486265103,0.21986373165618445,0.030371713508612876,0.030371713508612876,0.9090670859538784,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.3,0.8466981132075472,0.8463543594632666,0.6286687631027253,0.5029350104821803,0.21802935010482183,0.027651858567543066,0.027651858567543066,0.9090670859538784,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.3,0.8466981132075472,0.8463543594632666,0.4769392033542977,0.4207490630016977,0.3697589098532495,0.17497733454215775,0.17497733454215775,0.9090670859538784,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.3,0.8466981132075472,0.8463543594632666,0.7879979035639413,0.7867106625666932,0.058700209643605894,0.04170444242973708,0.04170444242973708,0.9090670859538784,2,263,,,,,,,175.0
