task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,FGSM-SNN,0.05,0.8377882599580713,0.8373645965762253,0.6553983228511531,0.5788760615705559,0.1823899371069182,0.048379735280693746,0.048379735280693746,0.884958071278826,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.05,0.8377882599580713,0.8373645965762253,0.6352201257861635,0.542416255126044,0.20256813417190778,0.0492925604746691,0.0492925604746691,0.884958071278826,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.05,0.8377882599580713,0.8373645965762253,0.6357442348008385,0.5396147557172898,0.20204402515723274,0.048836147877681424,0.048836147877681424,0.884958071278826,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.05,0.8377882599580713,0.8373645965762253,0.504979035639413,0.43718540226347924,0.3328092243186582,0.1204929256047467,0.1204929256047467,0.884958071278826,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.05,0.8377882599580713,0.8373645965762253,0.7727987421383647,0.7714643497315735,0.06498951781970652,0.048836147877681424,0.048836147877681424,0.884958071278826,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.1,0.8377882599580713,0.8373645965762253,0.65041928721174,0.5672124895900179,0.18736897274633124,0.0492925604746691,0.0492925604746691,0.884958071278826,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.1,0.8377882599580713,0.8373645965762253,0.5932914046121593,0.48556569383926945,0.24449685534591192,0.07804655408489275,0.07804655408489275,0.884958071278826,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.1,0.8377882599580713,0.8373645965762253,0.5961740041928721,0.4870463093696323,0.24161425576519913,0.0730260155180283,0.0730260155180283,0.884958071278826,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.1,0.8377882599580713,0.8373645965762253,0.5075995807127882,0.43869026860837534,0.33018867924528306,0.11592879963486992,0.11592879963486992,0.884958071278826,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.1,0.8377882599580713,0.8373645965762253,0.7725366876310272,0.7711781841542291,0.06525157232704404,0.048836147877681424,0.048836147877681424,0.884958071278826,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.2,0.8377882599580713,0.8373645965762253,0.6459643605870021,0.5624788958294817,0.19182389937106914,0.05203103605659516,0.05203103605659516,0.884958071278826,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.2,0.8377882599580713,0.8373645965762253,0.6229035639412998,0.5000930921873312,0.21488469601677151,0.032861706983112735,0.032861706983112735,0.884958071278826,2,263,10.0,10.0,0.03,,,,
