task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features
binary,DT,BBA,0.05,0.8584250524109015,0.8582477422620005,0.08988469601677149,0.10613116616996399,0.76854035639413,0.8467075934372051,0.8467075934372051,0.9115566037735849,263.0
binary,DT,BBA,0.1,0.8584250524109015,0.8582477422620005,0.06800314465408805,0.08145568924847338,0.7904219077568134,0.8845036922532883,0.8845036922532883,0.9115566037735849,263.0
binary,DT,BBA,0.2,0.8584250524109015,0.8582477422620005,0.04468029350104822,0.054029431987436226,0.8137447589098532,0.9235007430943137,0.9235007430943137,0.9115566037735849,263.0
binary,DT,BBA,0.3,0.8584250524109015,0.8582477422620005,0.03858752620545074,0.046964620699195644,0.8198375262054507,0.9339218436215628,0.9339218436215628,0.9115566037735849,263.0
binary,DT,DBA-style,0.05,0.8584250524109015,0.8582477422620005,0.2797431865828092,0.29197491034728174,0.5786818658280922,0.6058310158242066,0.6058310158242066,0.9115566037735849,263.0
binary,DT,DBA-style,0.1,0.8584250524109015,0.8582477422620005,0.23414570230607967,0.24936921456584013,0.6242793501048218,0.6497581094723718,0.6497581094723718,0.9115566037735849,263.0
binary,DT,DBA-style,0.2,0.8584250524109015,0.8582477422620005,0.18979297693920336,0.20639276463559786,0.6686320754716981,0.7201297303241829,0.7201297303241829,0.9115566037735849,263.0
binary,DT,DBA-style,0.3,0.8584250524109015,0.8582477422620005,0.16450471698113206,0.18145997208285594,0.6939203354297694,0.7582605912862312,0.7582605912862312,0.9115566037735849,263.0
binary,DT,FGSM-SNN,0.05,0.8584250524109015,0.8582477422620005,0.542583857442348,0.5475838890120375,0.31584119496855345,0.3542755456137361,0.3542755456137361,0.9115566037735849,263.0
binary,DT,FGSM-SNN,0.1,0.8584250524109015,0.8582477422620005,0.49731394129979034,0.5008569827399694,0.3611111111111111,0.3833726812662689,0.3833726812662689,0.9115566037735849,263.0
binary,DT,FGSM-SNN,0.2,0.8584250524109015,0.8582477422620005,0.47071540880503143,0.4729886190519902,0.38770964360587,0.40960797770384666,0.40960797770384666,0.9115566037735849,263.0
binary,DT,FGSM-SNN,0.3,0.8584250524109015,0.8582477422620005,0.4591850104821803,0.46228198008968435,0.3992400419287212,0.4240081730916629,0.4240081730916629,0.9115566037735849,263.0
binary,DT,PGD-10-SNN,0.05,0.8584250524109015,0.8582477422620005,0.5349187631027253,0.5376165567664912,0.3235062893081761,0.34404675704093945,0.34404675704093945,0.9115566037735849,263.0
binary,DT,PGD-10-SNN,0.1,0.8584250524109015,0.8582477422620005,0.4618055555555556,0.4538137166065289,0.3966194968553459,0.3832662923936716,0.3832662923936716,0.9115566037735849,263.0
binary,DT,PGD-10-SNN,0.2,0.8584250524109015,0.8582477422620005,0.45237159329140464,0.43939384034171236,0.40605345911949686,0.387590553890531,0.387590553890531,0.9115566037735849,263.0
binary,DT,PGD-10-SNN,0.3,0.8584250524109015,0.8582477422620005,0.45558176100628933,0.44099960568543717,0.40284329140461217,0.3812517513482785,0.3812517513482785,0.9115566037735849,263.0
binary,DT,PGD-20-SNN,0.05,0.8584250524109015,0.8582477422620005,0.5191954926624738,0.5224134810489816,0.33922955974842767,0.355055860520316,0.355055860520316,0.9115566037735849,263.0
binary,DT,PGD-20-SNN,0.1,0.8584250524109015,0.8582477422620005,0.4618055555555556,0.45602385747335883,0.3966194968553459,0.3868041307228879,0.3868041307228879,0.9115566037735849,263.0
binary,DT,PGD-20-SNN,0.2,0.8584250524109015,0.8582477422620005,0.44346174004192873,0.4302908329886943,0.4149633123689727,0.3938769348913275,0.3938769348913275,0.9115566037735849,263.0
binary,DT,PGD-20-SNN,0.3,0.8584250524109015,0.8582477422620005,0.45761268343815514,0.43969929902878285,0.40081236897274636,0.3732800838718422,0.3732800838718422,0.9115566037735849,263.0
binary,LightGBM,BBA,0.05,0.8775550314465409,0.8778454576079402,0.2184224318658281,0.23287888434136614,0.6591325995807128,0.6275946374652293,0.6275946374652293,0.9462133123689728,263.0
binary,LightGBM,BBA,0.1,0.8775550314465409,0.8778454576079402,0.177541928721174,0.19474318641059993,0.7000131027253669,0.6972770620664944,0.6972770620664944,0.9462133123689728,263.0
binary,LightGBM,BBA,0.2,0.8775550314465409,0.8778454576079402,0.1342374213836478,0.15208540694898398,0.7433176100628931,0.7711151220785767,0.7711151220785767,0.9462133123689728,263.0
binary,LightGBM,BBA,0.3,0.8775550314465409,0.8778454576079402,0.11353511530398323,0.12819095948619175,0.7640199161425576,0.8063566778639243,0.8063566778639243,0.9462133123689728,263.0
binary,LightGBM,DBA-style,0.05,0.8775550314465409,0.8778454576079402,0.40572589098532497,0.37715503875249223,0.47182914046121593,0.311011891178367,0.311011891178367,0.9462133123689728,263.0
binary,LightGBM,DBA-style,0.1,0.8775550314465409,0.8778454576079402,0.40493972746331236,0.37654083289603935,0.4726153039832285,0.31212941893230417,0.31212941893230417,0.9462133123689728,263.0
binary,LightGBM,DBA-style,0.2,0.8775550314465409,0.8778454576079402,0.40435010482180295,0.3761511344708258,0.47320492662473795,0.31313414378033494,0.31313414378033494,0.9462133123689728,263.0
binary,LightGBM,DBA-style,0.3,0.8775550314465409,0.8778454576079402,0.4037604821802935,0.3757561867320191,0.47379454926624737,0.3141413562055145,0.3141413562055145,0.9462133123689728,263.0
binary,LightGBM,FGSM-SNN,0.05,0.8775550314465409,0.8778454576079402,0.5628930817610063,0.4729355237908773,0.31466194968553457,0.13078872920063092,0.13078872920063092,0.9462133123689728,263.0
