task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,FGSM-SNN,0.05,0.9012054507337526,0.9007795191314714,0.5964360587002097,0.5790026420973742,0.3047693920335429,0.2214562688496338,0.2214562688496338,0.9394654088050315,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.05,0.9012054507337526,0.9007795191314714,0.5644654088050315,0.4807351498779364,0.3367400419287211,0.14002585092632486,0.14002585092632486,0.9394654088050315,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.05,0.9012054507337526,0.9007795191314714,0.5634171907756813,0.4794854149799291,0.33778825995807127,0.14088754847048685,0.14088754847048685,0.9394654088050315,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.05,0.9012054507337526,0.9007795191314714,0.4166666666666667,0.38321617955358245,0.4845387840670859,0.31495045239121067,0.31495045239121067,0.9394654088050315,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.05,0.9012054507337526,0.9007795191314714,0.8563941299790356,0.8552159683563699,0.04481132075471694,0.02843601895734597,0.02843601895734597,0.9394654088050315,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.1,0.9012054507337526,0.9007795191314714,0.5796645702306079,0.5616426043134686,0.32154088050314467,0.23955191727703576,0.23955191727703576,0.9394654088050315,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.1,0.9012054507337526,0.9007795191314714,0.6016771488469602,0.49265864786752284,0.29952830188679236,0.07798362774666093,0.07798362774666093,0.9394654088050315,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.1,0.9012054507337526,0.9007795191314714,0.6011530398322851,0.4915941715717114,0.3000524109014675,0.07712193020249893,0.07712193020249893,0.9394654088050315,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.1,0.9012054507337526,0.9007795191314714,0.36058700209643607,0.34530789183811256,0.5406184486373165,0.4071520896165446,0.4071520896165446,0.9394654088050315,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.1,0.9012054507337526,0.9007795191314714,0.8514150943396226,0.850025056570638,0.049790356394129986,0.03015941404566997,0.03015941404566997,0.9394654088050315,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.2,0.9012054507337526,0.9007795191314714,0.570230607966457,0.5480482663784548,0.3309748427672956,0.23696682464454977,0.23696682464454977,0.9394654088050315,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.2,0.9012054507337526,0.9007795191314714,0.6176624737945493,0.49834503922503265,0.2835429769392033,0.04911676001723395,0.04911676001723395,0.9394654088050315,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.2,0.9012054507337526,0.9007795191314714,0.6189727463312369,0.4994270903448193,0.2822327044025157,0.04868591124515295,0.04868591124515295,0.9394654088050315,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.2,0.9012054507337526,0.9007795191314714,0.28197064989517817,0.28658178071930207,0.6192348008385744,0.5364067212408444,0.5364067212408444,0.9394654088050315,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.2,0.9012054507337526,0.9007795191314714,0.8446016771488469,0.8429485597482411,0.05660377358490565,0.03317535545023697,0.03317535545023697,0.9394654088050315,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.3,0.9012054507337526,0.9007795191314714,0.5379979035639413,0.5089949531090322,0.3632075471698113,0.25333907798362776,0.25333907798362776,0.9394654088050315,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.3,0.9012054507337526,0.9007795191314714,0.6166142557651991,0.5011675572619747,0.28459119496855345,0.05687203791469194,0.05687203791469194,0.9394654088050315,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.3,0.9012054507337526,0.9007795191314714,0.6189727463312369,0.5011194584961639,0.2822327044025157,0.04997845756139595,0.04997845756139595,0.9394654088050315,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.3,0.9012054507337526,0.9007795191314714,0.25707547169811323,0.2664538764400706,0.6441299790356394,0.5773373545885394,0.5773373545885394,0.9394654088050315,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.3,0.9012054507337526,0.9007795191314714,0.8432914046121593,0.8415733968225692,0.05791404612159323,0.03360620422231796,0.03360620422231796,0.9394654088050315,2,263,,,,,,,175.0
binary,1,DT,FGSM-SNN,0.05,0.8692348008385744,0.8686458511271338,0.6042976939203354,0.5874594731480612,0.264937106918239,0.19504643962848298,0.19504643962848298,0.9059224318658281,2,263,,,,,,,
binary,1,DT,PGD-10-SNN,0.05,0.8692348008385744,0.8686458511271338,0.5002620545073375,0.4792376134538319,0.3689727463312369,0.2755417956656347,0.2755417956656347,0.9059224318658281,2,263,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.05,0.8692348008385744,0.8686458511271338,0.4942348008385744,0.4733604296278586,0.375,0.2768686421937196,0.2768686421937196,0.9059224318658281,2,263,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.05,0.8692348008385744,0.8686458511271338,0.17374213836477986,0.192897474904586,0.6954926624737945,0.7076514816452897,0.7076514816452897,0.9059224318658281,2,263,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.05,0.8692348008385744,0.8686458511271338,0.22458071278825995,0.24109888956954617,0.6446540880503144,0.6404245908889872,0.6404245908889872,0.9059224318658281,2,263,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.1,0.8692348008385744,0.8686458511271338,0.4698637316561845,0.46305709001938045,0.3993710691823899,0.3502874834144184,0.3502874834144184,0.9059224318658281,2,263,,,,,,,
binary,1,DT,PGD-10-SNN,0.1,0.8692348008385744,0.8686458511271338,0.3333333333333333,0.346810657930256,0.5359014675052411,0.5577178239716939,0.5577178239716939,0.9059224318658281,2,263,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.1,0.8692348008385744,0.8686458511271338,0.3189203354297694,0.3336260458685356,0.550314465408805,0.5793896505970809,0.5793896505970809,0.9059224318658281,2,263,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.1,0.8692348008385744,0.8686458511271338,0.08883647798742138,0.10630444489854611,0.7803983228511531,0.8500663423264042,0.8500663423264042,0.9059224318658281,2,263,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.1,0.8692348008385744,0.8686458511271338,0.21226415094339623,0.22946736677339058,0.6569706498951782,0.6559044670499778,0.6559044670499778,0.9059224318658281,2,263,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.2,0.8692348008385744,0.8686458511271338,0.4585953878406709,0.45158333311976034,0.4106394129979035,0.3582485625829279,0.3582485625829279,0.9059224318658281,2,263,,,,,,,
binary,1,DT,PGD-10-SNN,0.2,0.8692348008385744,0.8686458511271338,0.2940251572327044,0.30990419049127904,0.57520964360587,0.6081379920389208,0.6081379920389208,0.9059224318658281,2,263,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.2,0.8692348008385744,0.8686458511271338,0.2937631027253669,0.3096361227193562,0.5754716981132075,0.6081379920389208,0.6081379920389208,0.9059224318658281,2,263,20.0,9.5,0.031578947368421054,,,,
