task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features
binary,DT,BBA,0.05,0.8860062893081762,0.8857293352041603,0.05083857442348008,0.059677636762704156,0.835167714884696,0.9157387430564516,0.9157387430564516,0.8981263102725366,263.0
binary,DT,BBA,0.1,0.8860062893081762,0.8857293352041603,0.04009433962264151,0.04676783313017257,0.8459119496855346,0.9333922629831181,0.9333922629831181,0.8981263102725366,263.0
binary,DT,BBA,0.2,0.8860062893081762,0.8857293352041603,0.03380503144654088,0.03979727889118042,0.8522012578616353,0.9437644304021373,0.9437644304021373,0.8981263102725366,263.0
binary,DT,BBA,0.3,0.8860062893081762,0.8857293352041603,0.03013626834381551,0.03546329779913237,0.8558700209643606,0.9498682148865092,0.9498682148865092,0.8981263102725366,263.0
binary,DT,DBA-style,0.05,0.8860062893081762,0.8857293352041603,0.2595649895178197,0.2657390744985028,0.6264412997903563,0.5816009236224368,0.5816009236224368,0.8981263102725366,263.0
binary,DT,DBA-style,0.1,0.8860062893081762,0.8857293352041603,0.24921383647798742,0.25661949687746294,0.6367924528301887,0.5974293105623156,0.5974293105623156,0.8981263102725366,263.0
binary,DT,DBA-style,0.2,0.8860062893081762,0.8857293352041603,0.19896488469601675,0.21400263278403064,0.6870414046121593,0.6780941561591918,0.6780941561591918,0.8981263102725366,263.0
binary,DT,DBA-style,0.3,0.8860062893081762,0.8857293352041603,0.18514150943396224,0.2012231391811654,0.7008647798742138,0.6995284829225383,0.6995284829225383,0.8981263102725366,263.0
binary,DT,FGSM-SNN,0.05,0.8860062893081762,0.8857293352041603,0.3647798742138365,0.3680866437843962,0.5212264150943396,0.5101589312643411,0.5101589312643411,0.8981263102725366,263.0
binary,DT,FGSM-SNN,0.1,0.8860062893081762,0.8857293352041603,0.37087264150943394,0.3747888300068614,0.5151336477987422,0.5043285620634128,0.5043285620634128,0.8981263102725366,263.0
binary,DT,FGSM-SNN,0.2,0.8860062893081762,0.8857293352041603,0.38122379454926625,0.3861956668677747,0.5047824947589099,0.4859313423010737,0.4859313423010737,0.8981263102725366,263.0
