task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,FGSM-SNN,0.05,0.8603249475890985,0.859960145355619,0.6147798742138365,0.5167757866632793,0.245545073375262,0.06669650850492391,0.06669650850492391,0.924266247379455,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.05,0.8603249475890985,0.859960145355619,0.6129454926624738,0.5113576796251001,0.24737945492662472,0.0738585496866607,0.0738585496866607,0.924266247379455,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.05,0.8603249475890985,0.859960145355619,0.6139937106918238,0.5115647050904546,0.24633123689727465,0.0720680393912265,0.0720680393912265,0.924266247379455,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.05,0.8603249475890985,0.859960145355619,0.5191299790356394,0.44525000099451423,0.3411949685534591,0.11324977618621307,0.11324977618621307,0.924266247379455,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.05,0.8603249475890985,0.859960145355619,0.8162997903563941,0.8152934537473073,0.04402515723270439,0.03088630259623993,0.03088630259623993,0.924266247379455,2,263,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.1,0.8603249475890985,0.859960145355619,0.615041928721174,0.5165631685421223,0.24528301886792447,0.07341092211280215,0.07341092211280215,0.924266247379455,2,263,,,,,,,
binary,1,RF,PGD-10-SNN,0.1,0.8603249475890985,0.859960145355619,0.6176624737945493,0.4991928002991395,0.2426624737945492,0.052820053715308866,0.052820053715308866,0.924266247379455,2,263,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.1,0.8603249475890985,0.859960145355619,0.6174004192872118,0.4986379583860134,0.2429245283018867,0.05326768128916741,0.05326768128916741,0.924266247379455,2,263,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.1,0.8603249475890985,0.859960145355619,0.5094339622641509,0.43974056603773587,0.35089098532494756,0.12981199641897942,0.12981199641897942,0.924266247379455,2,263,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.1,0.8603249475890985,0.859960145355619,0.8162997903563941,0.8152934537473073,0.04402515723270439,0.03088630259623993,0.03088630259623993,0.924266247379455,2,263,,,,,,,175.0
