task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
binary,1,RF,FGSM-SNN,0.05,0.9208595387840671,0.9209279953600773,0.5531970649895178,0.48104944071941536,0.3676624737945493,0.12875536480686695,0.12875536480686695,0.9271488469601677,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.05,0.9208595387840671,0.9209279953600773,0.5406184486373166,0.467954734996585,0.38024109014675056,0.14420600858369098,0.14420600858369098,0.9271488469601677,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.05,0.9208595387840671,0.9209279953600773,0.5400943396226415,0.46734772385567974,0.3807651991614256,0.14334763948497853,0.14334763948497853,0.9271488469601677,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.05,0.9208595387840671,0.9209279953600773,0.47117400419287214,0.41987507550937836,0.449685534591195,0.23261802575107296,0.23261802575107296,0.9271488469601677,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.05,0.9208595387840671,0.9209279953600773,0.8831236897274634,0.8825633653041676,0.037735849056603765,0.01759656652360515,0.01759656652360515,0.9271488469601677,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.1,0.9208595387840671,0.9209279953600773,0.4114255765199161,0.39579128257945706,0.509433962264151,0.3738197424892704,0.3738197424892704,0.9271488469601677,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.1,0.9208595387840671,0.9209279953600773,0.4724842767295597,0.434995056780635,0.4483752620545074,0.27510729613733903,0.27510729613733903,0.9271488469601677,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.1,0.9208595387840671,0.9209279953600773,0.4769392033542977,0.4390176206335322,0.44392033542976944,0.2729613733905579,0.2729613733905579,0.9271488469601677,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.1,0.9208595387840671,0.9209279953600773,0.43212788259958074,0.39359838849684897,0.4887316561844864,0.2931330472103004,0.2931330472103004,0.9271488469601677,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.1,0.9208595387840671,0.9209279953600773,0.8805031446540881,0.8798836880682622,0.040356394129979045,0.01888412017167382,0.01888412017167382,0.9271488469601677,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.2,0.9208595387840671,0.9209279953600773,0.40749475890985326,0.39853518228863677,0.5133647798742138,0.3965665236051502,0.3965665236051502,0.9271488469601677,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.2,0.9208595387840671,0.9209279953600773,0.5345911949685535,0.4874009893222946,0.38626834381551367,0.20257510729613734,0.20257510729613734,0.9271488469601677,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.2,0.9208595387840671,0.9209279953600773,0.5518867924528302,0.5035185707315712,0.3689727463312369,0.18583690987124463,0.18583690987124463,0.9271488469601677,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.2,0.9208595387840671,0.9209279953600773,0.2531446540880503,0.2632026809129624,0.6677148846960168,0.5854077253218885,0.5854077253218885,0.9271488469601677,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.2,0.9208595387840671,0.9209279953600773,0.8789308176100629,0.8783032102796868,0.04192872117400426,0.02017167381974249,0.02017167381974249,0.9271488469601677,2,716,,,,,,,175.0
binary,1,RF,FGSM-SNN,0.3,0.9208595387840671,0.9209279953600773,0.42662473794549266,0.41469286813458495,0.49423480083857446,0.37167381974248925,0.37167381974248925,0.9271488469601677,2,716,,,,,,,
binary,1,RF,PGD-10-SNN,0.3,0.9208595387840671,0.9209279953600773,0.5057651991614256,0.47134168890598066,0.41509433962264153,0.25665236051502144,0.25665236051502144,0.9271488469601677,2,716,10.0,10.0,0.03,,,,
binary,1,RF,PGD-20-SNN,0.3,0.9208595387840671,0.9209279953600773,0.5280398322851153,0.48951801431589803,0.3928197064989518,0.22703862660944207,0.22703862660944207,0.9271488469601677,2,716,20.0,19.0,0.015789473684210527,,,,
binary,1,RF,BBA,0.3,0.9208595387840671,0.9209279953600773,0.14255765199161424,0.16256803800511607,0.7783018867924529,0.7665236051502146,0.7665236051502146,0.9271488469601677,2,716,,,,170.0,280.0,200.0,
binary,1,RF,DBA-style,0.3,0.9208595387840671,0.9209279953600773,0.8773584905660378,0.8766745657977623,0.04350104821802936,0.020600858369098713,0.020600858369098713,0.9271488469601677,2,716,,,,,,,175.0
binary,1,DT,FGSM-SNN,0.05,0.8870545073375262,0.8871425274628308,0.469601677148847,0.4818756773160331,0.41745283018867924,0.49911738746690204,0.49911738746690204,0.8928197064989518,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.05,0.8870545073375262,0.8871425274628308,0.47091194968553457,0.48310606250165183,0.41614255765199165,0.500441306266549,0.500441306266549,0.8928197064989518,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.05,0.8870545073375262,0.8871425274628308,0.46855345911949686,0.48086198953016296,0.41850104821802936,0.49911738746690204,0.49911738746690204,0.8928197064989518,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.05,0.8870545073375262,0.8871425274628308,0.025157232704402517,0.030922388080421314,0.8618972746331237,0.9611650485436893,0.9611650485436893,0.8928197064989518,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.05,0.8870545073375262,0.8871425274628308,0.19129979035639413,0.19065224177472279,0.6957547169811321,0.8411297440423654,0.8411297440423654,0.8928197064989518,2,716,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.1,0.8870545073375262,0.8871425274628308,0.47955974842767296,0.49162314728544737,0.40749475890985326,0.4907325684024713,0.4907325684024713,0.8928197064989518,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.1,0.8870545073375262,0.8871425274628308,0.47064989517819705,0.4829388499042695,0.41640461215932917,0.49514563106796117,0.49514563106796117,0.8928197064989518,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.1,0.8870545073375262,0.8871425274628308,0.46567085953878407,0.47817473701891844,0.42138364779874216,0.49338040600176525,0.49338040600176525,0.8928197064989518,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.1,0.8870545073375262,0.8871425274628308,0.0034067085953878406,0.003957162247380845,0.8836477987421384,0.9955869373345102,0.9955869373345102,0.8928197064989518,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.1,0.8870545073375262,0.8871425274628308,0.14779874213836477,0.13665770875793776,0.7392557651991615,0.9077669902912622,0.9077669902912622,0.8928197064989518,2,716,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.2,0.8870545073375262,0.8871425274628308,0.490041928721174,0.5019216936390498,0.3970125786163522,0.47793468667255073,0.47793468667255073,0.8928197064989518,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.2,0.8870545073375262,0.8871425274628308,0.4635744234800839,0.476154156798519,0.42348008385744235,0.48102383053839365,0.48102383053839365,0.8928197064989518,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.2,0.8870545073375262,0.8871425274628308,0.46226415094339623,0.47487271394903946,0.42479035639413,0.4819064430714916,0.4819064430714916,0.8928197064989518,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.2,0.8870545073375262,0.8871425274628308,0.0031446540880503146,0.003773362388296283,0.8839098532494759,0.9955869373345102,0.9955869373345102,0.8928197064989518,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.2,0.8870545073375262,0.8871425274628308,0.1139937106918239,0.11055298980046069,0.7730607966457024,0.9143865842894969,0.9143865842894969,0.8928197064989518,2,716,,,,,,,105.0
binary,1,DT,FGSM-SNN,0.3,0.8870545073375262,0.8871425274628308,0.49344863731656186,0.5053480009604955,0.39360587002096437,0.4642541924095322,0.4642541924095322,0.8928197064989518,2,716,,,,,,,
binary,1,DT,PGD-10-SNN,0.3,0.8870545073375262,0.8871425274628308,0.39570230607966456,0.40664234291490997,0.49135220125786166,0.4907325684024713,0.4907325684024713,0.8928197064989518,2,716,10.0,3.0,0.1,,,,
binary,1,DT,PGD-20-SNN,0.3,0.8870545073375262,0.8871425274628308,0.4001572327044025,0.41033977700179375,0.4868972746331237,0.48146513680494263,0.48146513680494263,0.8928197064989518,2,716,20.0,9.5,0.031578947368421054,,,,
binary,1,DT,BBA,0.3,0.8870545073375262,0.8871425274628308,0.025157232704402517,0.0317141514491894,0.8618972746331237,0.9585172109443955,0.9585172109443955,0.8928197064989518,2,716,,,,80.0,160.0,115.0,
binary,1,DT,DBA-style,0.3,0.8870545073375262,0.8871425274628308,0.11163522012578617,0.10856525585192368,0.77541928721174,0.9152691968225949,0.9152691968225949,0.8928197064989518,2,716,,,,,,,105.0
binary,1,XGBoost,FGSM-SNN,0.05,0.9250524109014675,0.9252057324275014,0.21986373165618447,0.2369850685359437,0.7051886792452831,0.7271557271557272,0.7271557271557272,0.9171907756813418,2,716,,,,,,,
binary,1,XGBoost,PGD-10-SNN,0.05,0.9250524109014675,0.9252057324275014,0.19680293501048218,0.21502432691578768,0.7282494758909853,0.737022737022737,0.737022737022737,0.9171907756813418,2,716,10.0,8.0,0.0375,,,,
binary,1,XGBoost,PGD-20-SNN,0.05,0.9250524109014675,0.9252057324275014,0.19732704402515724,0.21543812457582376,0.7277253668763103,0.7383097383097383,0.7383097383097383,0.9171907756813418,2,716,20.0,15.5,0.01935483870967742,,,,
binary,1,XGBoost,BBA,0.05,0.9250524109014675,0.9252057324275014,0.159853249475891,0.17957701412948537,0.7651991614255765,0.7387387387387387,0.7387387387387387,0.9171907756813418,2,716,,,,170.0,170.0,165.0,
binary,1,XGBoost,DBA-style,0.05,0.9250524109014675,0.9252057324275014,0.6813417190775681,0.677639319261849,0.24371069182389937,0.16902616902616902,0.16902616902616902,0.9171907756813418,2,716,,,,,,,160.0
binary,1,XGBoost,FGSM-SNN,0.1,0.9250524109014675,0.9252057324275014,0.13679245283018868,0.1466508723573539,0.7882599580712788,0.8537108537108538,0.8537108537108538,0.9171907756813418,2,716,,,,,,,
binary,1,XGBoost,PGD-10-SNN,0.1,0.9250524109014675,0.9252057324275014,0.16928721174004194,0.18847735354556028,0.7557651991614256,0.7563277563277563,0.7563277563277563,0.9171907756813418,2,716,10.0,8.0,0.0375,,,,
