task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features,time_window
multi,XGBoost,PGD-20-SNN,0.3,0.8673349056603774,0.8671350739429863,0.17000786163522014,0.13226605543052541,0.6973270440251572,0.7728452928251337,0.08736297343833044,0.8448637316561844,716.0, (6hours)
binary,DT,BBA,0.05,0.8562631027253669,0.8575859453215011,0.10233228511530398,0.11959361276652723,0.7539308176100629,0.8189235997466952,0.8189235997466952,0.8828616352201258,716.0, (12hours)
binary,DT,BBA,0.1,0.8562631027253669,0.8575859453215011,0.010482180293501047,0.013457599727650153,0.8457809224318658,0.9813380177087333,0.9813380177087333,0.8828616352201258,716.0, (12hours)
binary,DT,BBA,0.2,0.8562631027253669,0.8575859453215011,0.0037997903563941303,0.004921075023985322,0.8524633123689728,0.9932327046857858,0.9932327046857858,0.8828616352201258,716.0, (12hours)
binary,DT,BBA,0.3,0.8562631027253669,0.8575859453215011,0.0016378406708595387,0.002129068447728627,0.8546252620545073,0.9970933055161917,0.9970933055161917,0.8828616352201258,716.0, (12hours)
binary,DT,DBA-style,0.05,0.8562631027253669,0.8575859453215011,0.10239779874213836,0.11828393951967939,0.7538653039832285,0.8278068356679407,0.8278068356679407,0.8828616352201258,716.0, (12hours)
binary,DT,DBA-style,0.1,0.8562631027253669,0.8575859453215011,0.07612683438155136,0.08966825484075427,0.7801362683438156,0.8736920361957017,0.8736920361957017,0.8828616352201258,716.0, (12hours)
binary,DT,DBA-style,0.2,0.8562631027253669,0.8575859453215011,0.04690775681341719,0.05716888851324646,0.8093553459119497,0.918872609148028,0.918872609148028,0.8828616352201258,716.0, (12hours)
binary,DT,DBA-style,0.3,0.8562631027253669,0.8575859453215011,0.044745807127882606,0.05479966021659233,0.8115172955974843,0.9219888616192049,0.9219888616192049,0.8828616352201258,716.0, (12hours)
binary,DT,FGSM-SNN,0.05,0.8562631027253669,0.8575859453215011,0.5034067085953878,0.5061687402058487,0.35285639412997905,0.3749095675064491,0.3749095675064491,0.8828616352201258,716.0, (12hours)
binary,DT,FGSM-SNN,0.1,0.8562631027253669,0.8575859453215011,0.5023584905660377,0.4797046708008134,0.3539046121593291,0.3039169738621873,0.3039169738621873,0.8828616352201258,716.0, (12hours)
binary,DT,FGSM-SNN,0.2,0.8562631027253669,0.8575859453215011,0.5069444444444444,0.48262032253190823,0.34931865828092246,0.29551095003863653,0.29551095003863653,0.8828616352201258,716.0, (12hours)
binary,DT,FGSM-SNN,0.3,0.8562631027253669,0.8575859453215011,0.47818396226415094,0.44858992538698594,0.37807914046121593,0.3168215863849923,0.3168215863849923,0.8828616352201258,716.0, (12hours)
binary,DT,PGD-10-SNN,0.05,0.8562631027253669,0.8575859453215011,0.5039308176100629,0.5044801207694519,0.352332285115304,0.3739281660304559,0.3739281660304559,0.8828616352201258,716.0, (12hours)
binary,DT,PGD-10-SNN,0.1,0.8562631027253669,0.8575859453215011,0.44948899371069184,0.43387233744313597,0.40677410901467503,0.3803592042481145,0.3803592042481145,0.8828616352201258,716.0, (12hours)
binary,DT,PGD-10-SNN,0.2,0.8562631027253669,0.8575859453215011,0.4482442348008386,0.43349217558454567,0.40801886792452824,0.4144991291540196,0.4144991291540196,0.8828616352201258,716.0, (12hours)
binary,DT,PGD-10-SNN,0.3,0.8562631027253669,0.8575859453215011,0.4168632075471698,0.393483290988409,0.439399895178197,0.4360861960112841,0.4360861960112841,0.8828616352201258,716.0, (12hours)
binary,DT,PGD-20-SNN,0.05,0.8562631027253669,0.8575859453215011,0.4933831236897275,0.4952973601184793,0.3628799790356394,0.3809326883062838,0.3809326883062838,0.8828616352201258,716.0, (12hours)
binary,DT,PGD-20-SNN,0.1,0.8562631027253669,0.8575859453215011,0.44542714884696016,0.4287042702665001,0.4108359538784067,0.3846235557485909,0.3846235557485909,0.8828616352201258,716.0, (12hours)
binary,DT,PGD-20-SNN,0.2,0.8562631027253669,0.8575859453215011,0.4331105870020964,0.41655925657913706,0.42315251572327045,0.42183094599511595,0.42183094599511595,0.8828616352201258,716.0, (12hours)
binary,DT,PGD-20-SNN,0.3,0.8562631027253669,0.8575859453215011,0.40120545073375263,0.379337988960954,0.45505765199161424,0.4526024070250716,0.4526024070250716,0.8828616352201258,716.0, (12hours)
binary,LightGBM,BBA,0.05,0.8764412997903563,0.8773734741199695,0.27076781970649894,0.27725599700911363,0.6056734800838575,0.5306071857250744,0.5306071857250744,0.9058569182389937,716.0, (12hours)
binary,LightGBM,BBA,0.1,0.8764412997903563,0.8773734741199695,0.14288522012578617,0.1617852146553661,0.7335560796645703,0.7523725181430352,0.7523725181430352,0.9058569182389937,716.0, (12hours)
binary,LightGBM,BBA,0.2,0.8764412997903563,0.8773734741199695,0.04179769392033543,0.05212750430236975,0.834643605870021,0.9276011172140742,0.9276011172140742,0.9058569182389937,716.0, (12hours)
binary,LightGBM,BBA,0.3,0.8764412997903563,0.8773734741199695,0.027515723270440252,0.034858667974721876,0.8489255765199162,0.9523348032674475,0.9523348032674475,0.9058569182389937,716.0, (12hours)
binary,LightGBM,DBA-style,0.05,0.8764412997903563,0.8773734741199695,0.4382861635220126,0.39939703163577656,0.4381551362683438,0.24561678036892315,0.24561678036892315,0.9058569182389937,716.0, (12hours)
binary,LightGBM,DBA-style,0.1,0.8764412997903563,0.8773734741199695,0.43769654088050314,0.3990210103888728,0.43874475890985326,0.24663454280241293,0.24663454280241293,0.9058569182389937,716.0, (12hours)
binary,LightGBM,DBA-style,0.2,0.8764412997903563,0.8773734741199695,0.4364517819706499,0.39822286089776093,0.4399895178197065,0.24879149313276178,0.24879149313276178,0.9058569182389937,716.0, (12hours)
binary,LightGBM,DBA-style,0.3,0.8764412997903563,0.8773734741199695,0.43586215932914046,0.3978459336032188,0.44057914046121593,0.24981287413667566,0.24981287413667566,0.9058569182389937,716.0, (12hours)
binary,LightGBM,FGSM-SNN,0.05,0.8764412997903563,0.8773734741199695,0.517164570230608,0.44367602111418764,0.35927672955974843,0.19288708776146177,0.19288708776146177,0.9058569182389937,716.0, (12hours)
binary,LightGBM,FGSM-SNN,0.1,0.8764412997903563,0.8773734741199695,0.40611897274633124,0.3745310293069348,0.47032232704402516,0.3839281551252822,0.3839281551252822,0.9058569182389937,716.0, (12hours)
binary,LightGBM,FGSM-SNN,0.2,0.8764412997903563,0.8773734741199695,0.32534067085953877,0.31795118136962675,0.5511006289308176,0.5283256196800671,0.5283256196800671,0.9058569182389937,716.0, (12hours)
binary,LightGBM,FGSM-SNN,0.3,0.8764412997903563,0.8773734741199695,0.3181996855345912,0.31724063713438955,0.5582416142557651,0.5599053125623281,0.5599053125623281,0.9058569182389937,716.0, (12hours)
binary,LightGBM,PGD-10-SNN,0.05,0.8764412997903563,0.8773734741199695,0.531774109014675,0.45317866525493883,0.34466719077568136,0.17508781764513712,0.17508781764513712,0.9058569182389937,716.0, (12hours)
binary,LightGBM,PGD-10-SNN,0.1,0.8764412997903563,0.8773734741199695,0.429441823899371,0.3922641481221803,0.4469994758909853,0.366443406350964,0.366443406350964,0.9058569182389937,716.0, (12hours)
binary,LightGBM,PGD-10-SNN,0.2,0.8764412997903563,0.8773734741199695,0.4929245283018868,0.4293898746766984,0.38351677148846963,0.2692383091591171,0.2692383091591171,0.9058569182389937,716.0, (12hours)
binary,LightGBM,PGD-10-SNN,0.3,0.8764412997903563,0.8773734741199695,0.5849056603773585,0.49298744104616554,0.2915356394129979,0.1210324222847169,0.1210324222847169,0.9058569182389937,716.0, (12hours)
binary,LightGBM,PGD-20-SNN,0.05,0.8764412997903563,0.8773734741199695,0.5282363731656184,0.45106695825821524,0.34820492662473795,0.17598757549992727,0.17598757549992727,0.9058569182389937,716.0, (12hours)
binary,LightGBM,PGD-20-SNN,0.1,0.8764412997903563,0.8773734741199695,0.44077568134171907,0.399997327067535,0.4356656184486373,0.3491567653914285,0.3491567653914285,0.9058569182389937,716.0, (12hours)
binary,LightGBM,PGD-20-SNN,0.2,0.8764412997903563,0.8773734741199695,0.4303590146750524,0.3900617385705094,0.446082285115304,0.37251626750051225,0.37251626750051225,0.9058569182389937,716.0, (12hours)
binary,LightGBM,PGD-20-SNN,0.3,0.8764412997903563,0.8773734741199695,0.4359931865828092,0.40012570575375656,0.4404481132075472,0.36817422803222777,0.36817422803222777,0.9058569182389937,716.0, (12hours)
binary,RF,BBA,0.05,0.8743448637316562,0.874614493202461,0.479232180293501,0.42382280372511943,0.3951126834381552,0.18414971540098368,0.18414971540098368,0.88187893081761,716.0, (12hours)
binary,RF,BBA,0.1,0.8743448637316562,0.874614493202461,0.4681603773584906,0.41543287972869725,0.4061844863731656,0.20017651350233565,0.20017651350233565,0.88187893081761,716.0, (12hours)
binary,RF,BBA,0.2,0.8743448637316562,0.874614493202461,0.4058569182389937,0.3753849650183311,0.4684879454926625,0.30668210415397434,0.30668210415397434,0.88187893081761,716.0, (12hours)
binary,RF,BBA,0.3,0.8743448637316562,0.874614493202461,0.31833071278826,0.3136823719462535,0.5560141509433962,0.45608205705456123,0.45608205705456123,0.88187893081761,716.0, (12hours)
binary,RF,DBA-style,0.05,0.8743448637316562,0.874614493202461,0.7948768343815513,0.7933454525120883,0.07946802935010483,0.04465750727917306,0.04465750727917306,0.88187893081761,716.0, (12hours)
binary,RF,DBA-style,0.1,0.8743448637316562,0.874614493202461,0.7942872117400419,0.7927478221993067,0.0800576519916143,0.04510490221429661,0.04510490221429661,0.88187893081761,716.0, (12hours)
binary,RF,DBA-style,0.2,0.8743448637316562,0.874614493202461,0.7938286163522013,0.7922485507807894,0.08051624737945495,0.04510490221429661,0.04510490221429661,0.88187893081761,716.0, (12hours)
binary,RF,DBA-style,0.3,0.8743448637316562,0.874614493202461,0.793435534591195,0.7918630630955035,0.08090932914046123,0.0455516146067282,0.0455516146067282,0.88187893081761,716.0, (12hours)
binary,RF,FGSM-SNN,0.05,0.8743448637316562,0.874614493202461,0.5564072327044025,0.47729997437298227,0.3179376310272537,0.11984179602533701,0.11984179602533701,0.88187893081761,716.0, (12hours)
binary,RF,FGSM-SNN,0.1,0.8743448637316562,0.874614493202461,0.4753668763102725,0.43449468318750223,0.3989779874213837,0.2820680973045765,0.2820680973045765,0.88187893081761,716.0, (12hours)
binary,RF,FGSM-SNN,0.2,0.8743448637316562,0.874614493202461,0.4254454926624738,0.40408957149520336,0.44889937106918243,0.37631025537084206,0.37631025537084206,0.88187893081761,716.0, (12hours)
binary,RF,FGSM-SNN,0.3,0.8743448637316562,0.874614493202461,0.44090670859538783,0.416238608463616,0.4334381551362684,0.35640191983404046,0.35640191983404046,0.88187893081761,716.0, (12hours)
binary,RF,PGD-10-SNN,0.05,0.8743448637316562,0.874614493202461,0.5625,0.48559928625984805,0.3118448637316562,0.12694842206005708,0.12694842206005708,0.88187893081761,716.0, (12hours)
binary,RF,PGD-10-SNN,0.1,0.8743448637316562,0.874614493202461,0.4800183438155136,0.4346101808188019,0.3943265199161426,0.28118505132250926,0.28118505132250926,0.88187893081761,716.0, (12hours)
binary,RF,PGD-10-SNN,0.2,0.8743448637316562,0.874614493202461,0.4910246331236897,0.44810356075301033,0.3833202306079665,0.27444806021407203,0.27444806021407203,0.88187893081761,716.0, (12hours)
binary,RF,PGD-10-SNN,0.3,0.8743448637316562,0.874614493202461,0.47431865828092246,0.43727886431273066,0.40002620545073375,0.30183286640142415,0.30183286640142415,0.88187893081761,716.0, (12hours)
binary,RF,PGD-20-SNN,0.05,0.8743448637316562,0.874614493202461,0.5612552410901468,0.4856916622024578,0.31308962264150947,0.13029038649667363,0.13029038649667363,0.88187893081761,716.0, (12hours)
binary,RF,PGD-20-SNN,0.1,0.8743448637316562,0.874614493202461,0.47726677148846963,0.4329645791829637,0.3970780922431866,0.28223132386809435,0.28223132386809435,0.88187893081761,716.0, (12hours)
binary,RF,PGD-20-SNN,0.2,0.8743448637316562,0.874614493202461,0.4959381551362683,0.45118089470558476,0.37840670859538783,0.2679565548766231,0.2679565548766231,0.88187893081761,716.0, (12hours)
binary,RF,PGD-20-SNN,0.3,0.8743448637316562,0.874614493202461,0.47733228511530396,0.4399667516898187,0.39701257861635225,0.30022890422027954,0.30022890422027954,0.88187893081761,716.0, (12hours)
binary,XGBoost,BBA,0.05,0.8827961215932913,0.8835147507798424,0.19640985324947588,0.2127539454169099,0.6863862683438156,0.6628598160917093,0.6628598160917093,0.8951781970649895,716.0, (12hours)
binary,XGBoost,BBA,0.1,0.8827961215932913,0.8835147507798424,0.08090932914046121,0.09598561905075305,0.8018867924528302,0.8609629864116817,0.8609629864116817,0.8951781970649895,716.0, (12hours)
binary,XGBoost,BBA,0.2,0.8827961215932913,0.8835147507798424,0.02365041928721174,0.02981737268613882,0.8591457023060797,0.959328720781074,0.959328720781074,0.8951781970649895,716.0, (12hours)
binary,XGBoost,BBA,0.3,0.8827961215932913,0.8835147507798424,0.01801624737945493,0.02280743733179916,0.8647798742138365,0.9690062053022364,0.9690062053022364,0.8951781970649895,716.0, (12hours)
binary,XGBoost,DBA-style,0.05,0.8827961215932913,0.8835147507798424,0.47405660377358494,0.4289957510427631,0.4087395178197065,0.2046980325991336,0.2046980325991336,0.8951781970649895,716.0, (12hours)
binary,XGBoost,DBA-style,0.1,0.8827961215932913,0.8835147507798424,0.47720125786163525,0.43093946650933346,0.4055948637316562,0.19922357760181003,0.19922357760181003,0.8951781970649895,716.0, (12hours)
binary,XGBoost,DBA-style,0.2,0.8827961215932913,0.8835147507798424,0.4768081761006289,0.4305086192391685,0.4059879454926625,0.19956032213599195,0.19956032213599195,0.8951781970649895,716.0, (12hours)
binary,XGBoost,DBA-style,0.3,0.8827961215932913,0.8835147507798424,0.47641509433962265,0.4302609933248254,0.40638102725366876,0.2002344221251764,0.2002344221251764,0.8951781970649895,716.0, (12hours)
binary,XGBoost,FGSM-SNN,0.05,0.8827961215932913,0.8835147507798424,0.3246200209643606,0.31838089497163813,0.5581761006289307,0.5073964463049536,0.5073964463049536,0.8951781970649895,716.0, (12hours)
binary,XGBoost,FGSM-SNN,0.1,0.8827961215932913,0.8835147507798424,0.24194182389937108,0.2514734247914049,0.6408542976939203,0.6448652111061932,0.6448652111061932,0.8951781970649895,716.0, (12hours)
binary,XGBoost,FGSM-SNN,0.2,0.8827961215932913,0.8835147507798424,0.22949423480083858,0.2399436796978634,0.6533018867924528,0.6590719006154989,0.6590719006154989,0.8951781970649895,716.0, (12hours)
binary,XGBoost,FGSM-SNN,0.3,0.8827961215932913,0.8835147507798424,0.21652253668763102,0.22777350393086682,0.6662735849056604,0.6840572789003748,0.6840572789003748,0.8951781970649895,716.0, (12hours)
binary,XGBoost,PGD-10-SNN,0.05,0.8827961215932913,0.8835147507798424,0.32226153039832284,0.3161587534231153,0.5605345911949685,0.525195928467424,0.525195928467424,0.8951781970649895,716.0, (12hours)
binary,XGBoost,PGD-10-SNN,0.1,0.8827961215932913,0.8835147507798424,0.2165880503144654,0.23131899640348572,0.666208071278826,0.6910437282701921,0.6910437282701921,0.8951781970649895,716.0, (12hours)
binary,XGBoost,PGD-10-SNN,0.2,0.8827961215932913,0.8835147507798424,0.20866090146750524,0.22447166133278512,0.6741352201257862,0.703957488145126,0.703957488145126,0.8951781970649895,716.0, (12hours)
binary,XGBoost,PGD-10-SNN,0.3,0.8827961215932913,0.8835147507798424,0.19811320754716982,0.21479392895284916,0.6846829140461216,0.7234481613491242,0.7234481613491242,0.8951781970649895,716.0, (12hours)
binary,XGBoost,PGD-20-SNN,0.05,0.8827961215932913,0.8835147507798424,0.3256027253668763,0.3187378031469517,0.5571933962264151,0.5199058083651121,0.5199058083651121,0.8951781970649895,716.0, (12hours)
binary,XGBoost,PGD-20-SNN,0.1,0.8827961215932913,0.8835147507798424,0.2243841719077568,0.23777387186126084,0.6584119496855346,0.68064057007331,0.68064057007331,0.8951781970649895,716.0, (12hours)
binary,XGBoost,PGD-20-SNN,0.2,0.8827961215932913,0.8835147507798424,0.2127227463312369,0.2281249057011053,0.6700733752620545,0.6991706022485713,0.6991706022485713,0.8951781970649895,716.0, (12hours)
binary,XGBoost,PGD-20-SNN,0.3,0.8827961215932913,0.8835147507798424,0.1952961215932914,0.21232930372838935,0.6875,0.7290207374867058,0.7290207374867058,0.8951781970649895,716.0, (12hours)
multi,DT,BBA,0.05,0.8374606918238994,0.8373988738820393,0.005437631027253668,0.005809310593762529,0.8320230607966457,0.9901700748120201,0.36961073986129195,0.8313679245283019,716.0, (12hours)
multi,DT,BBA,0.1,0.8374606918238994,0.8373988738820393,0.0019654088050314465,0.002024846671820382,0.835495283018868,0.996450646483759,0.41985815867343323,0.8313679245283019,716.0, (12hours)
multi,DT,BBA,0.2,0.8374606918238994,0.8373988738820393,6.551362683438155e-05,5.9064807219032e-05,0.837395178197065,0.9998809523809524,0.41443896329404883,0.8313679245283019,716.0, (12hours)
multi,DT,BBA,0.3,0.8374606918238994,0.8373988738820393,0.0,0.0,0.8374606918238994,1.0,0.4410648682576642,0.8313679245283019,716.0, (12hours)
multi,DT,DBA-style,0.05,0.8374606918238994,0.8373988738820393,0.09886006289308176,0.09140271340554484,0.7386006289308176,0.8989542344237549,0.42265935550793776,0.8313679245283019,716.0, (12hours)
multi,DT,DBA-style,0.1,0.8374606918238994,0.8373988738820393,0.0749475890985325,0.06951318985217661,0.7625131027253669,0.9250513718879887,0.4228799568344016,0.8313679245283019,716.0, (12hours)
multi,DT,DBA-style,0.2,0.8374606918238994,0.8373988738820393,0.044287211740041924,0.03806413695413561,0.7931734800838575,0.9299486824367376,0.4268198507479928,0.8313679245283019,716.0, (12hours)
multi,DT,DBA-style,0.3,0.8374606918238994,0.8373988738820393,0.03747379454926625,0.03253289032590024,0.7999868972746331,0.9401525225262746,0.4229266539549817,0.8313679245283019,716.0, (12hours)
multi,DT,FGSM-SNN,0.05,0.8374606918238994,0.8373988738820393,0.396291928721174,0.391548206309411,0.44116876310272535,0.6894607450741491,0.16330720739462573,0.8313679245283019,716.0, (12hours)
multi,DT,FGSM-SNN,0.1,0.8374606918238994,0.8373988738820393,0.4047431865828092,0.39764021326356136,0.4327175052410902,0.679161809074871,0.16252298245094374,0.8313679245283019,716.0, (12hours)
multi,DT,FGSM-SNN,0.2,0.8374606918238994,0.8373988738820393,0.3779481132075472,0.37290736343395403,0.4595125786163522,0.7024689990954343,0.1706191716051003,0.8313679245283019,716.0, (12hours)
multi,DT,FGSM-SNN,0.3,0.8374606918238994,0.8373988738820393,0.34132599580712786,0.3353296722771512,0.49613469601677146,0.7071507142001026,0.16222935749737283,0.8313679245283019,716.0, (12hours)
multi,DT,PGD-10-SNN,0.05,0.8374606918238994,0.8373988738820393,0.4131944444444444,0.4080840017688238,0.42426624737945495,0.6700744024983745,0.1538816745199527,0.8313679245283019,716.0, (12hours)
