task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.2,3,0.884958071278826,0.8848190186673284,0.5791404612159329,0.4897474972309228,0.3058176100628931,0.12544802867383512,0.8687106918238994,6,716,2232,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.2,3,0.884958071278826,0.8848190186673284,0.5804507337526206,0.4877195883153514,0.3045073375262054,0.27598566308243727,0.8687106918238994,6,716,2232,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.2,3,0.884958071278826,0.8848190186673284,0.5783542976939203,0.4812948843261736,0.30660377358490565,0.2616487455197133,0.8687106918238994,6,716,2232,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.2,3,0.884958071278826,0.8848190186673284,0.589098532494759,0.5701698065799898,0.295859538784067,0.5058243727598566,0.8687106918238994,6,716,2232,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.2,3,0.884958071278826,0.8848190186673284,0.8692348008385744,0.8690645421124101,0.01572327044025157,0.026881720430107527,0.8687106918238994,6,716,2232,,,,,,,175.0
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.3,3,0.884958071278826,0.8848190186673284,0.5809748427672956,0.490193039681927,0.30398322851153037,0.06451612903225806,0.8687106918238994,6,716,2232,,,,,,,
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.3,3,0.884958071278826,0.8848190186673284,0.5822851153039832,0.4888605367972062,0.3026729559748428,0.2625448028673835,0.8687106918238994,6,716,2232,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.3,3,0.884958071278826,0.8848190186673284,0.5814989517819706,0.48743739014692133,0.30345911949685533,0.24551971326164876,0.8687106918238994,6,716,2232,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.3,3,0.884958071278826,0.8848190186673284,0.5366876310272537,0.5023173884822997,0.3482704402515723,0.5954301075268817,0.8687106918238994,6,716,2232,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.3,3,0.884958071278826,0.8848190186673284,0.8684486373165619,0.8682693392217244,0.01650943396226412,0.028225806451612902,0.8687106918238994,6,716,2232,,,,,,,175.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.05,3,0.8480083857442348,0.8482568466503003,0.5262054507337526,0.4862440883796722,0.3218029350104822,0.2491833877741484,0.8296645702306079,6,716,2143,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.05,3,0.8480083857442348,0.8482568466503003,0.514412997903564,0.4826725266695415,0.3335953878406708,0.2846476901539897,0.8296645702306079,6,716,2143,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.05,3,0.8480083857442348,0.8482568466503003,0.5096960167714885,0.47624109111607305,0.3383123689727463,0.2589827344843677,0.8296645702306079,6,716,2143,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.05,3,0.8480083857442348,0.8482568466503003,0.39046121593291405,0.3261845188265144,0.4575471698113207,0.8147456836210919,0.8296645702306079,6,716,2143,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.05,3,0.8480083857442348,0.8482568466503003,0.5471698113207547,0.5355628087342069,0.30083857442348005,0.5356976201586561,0.8296645702306079,6,716,2143,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.1,3,0.8480083857442348,0.8482568466503003,0.4588574423480084,0.41632936775878715,0.38915094339622636,0.39757349510032663,0.8296645702306079,6,716,2143,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.1,3,0.8480083857442348,0.8482568466503003,0.5070754716981132,0.47495624741782827,0.3409329140461216,0.3205786280914606,0.8296645702306079,6,716,2143,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.1,3,0.8480083857442348,0.8482568466503003,0.5151991614255765,0.48205564014857766,0.3328092243186582,0.34437704153056464,0.8296645702306079,6,716,2143,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.1,3,0.8480083857442348,0.8482568466503003,0.3312368972746331,0.2314843610430815,0.5167714884696016,0.920205319645357,0.8296645702306079,6,716,2143,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.1,3,0.8480083857442348,0.8482568466503003,0.4981656184486373,0.4783682640016048,0.34984276729559743,0.6229584694353709,0.8296645702306079,6,716,2143,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.2,3,0.8480083857442348,0.8482568466503003,0.46331236897274636,0.4225961423431853,0.3846960167714884,0.4003733084461036,0.8296645702306079,6,716,2143,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.2,3,0.8480083857442348,0.8482568466503003,0.47851153039832284,0.4461340169701928,0.3694968553459119,0.2701819878674755,0.8296645702306079,6,716,2143,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.2,3,0.8480083857442348,0.8482568466503003,0.47038784067085954,0.4428034702858817,0.3776205450733752,0.22678488100793281,0.8296645702306079,6,716,2143,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.2,3,0.8480083857442348,0.8482568466503003,0.28957023060796644,0.16384065352844623,0.5584381551362683,0.9944003733084461,0.8296645702306079,6,716,2143,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.2,3,0.8480083857442348,0.8482568466503003,0.4444444444444444,0.4068829429167817,0.40356394129979034,0.7186187587494167,0.8296645702306079,6,716,2143,,,,,,,105.0
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.3,3,0.8480083857442348,0.8482568466503003,0.4557127882599581,0.4138619294209314,0.39229559748427667,0.4260382641157256,0.8296645702306079,6,716,2143,,,,,,,
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.3,3,0.8480083857442348,0.8482568466503003,0.4620020964360587,0.4372219934003085,0.38600628930817604,0.22958469435370976,0.8296645702306079,6,716,2143,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.3,3,0.8480083857442348,0.8482568466503003,0.4439203354297694,0.423442247186314,0.4040880503144654,0.1992533831077928,0.8296645702306079,6,716,2143,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,1,DT,BBA-targeted-benign,0.3,3,0.8480083857442348,0.8482568466503003,0.28747379454926625,0.16011094495990957,0.5605345911949685,0.998133457769482,0.8296645702306079,6,716,2143,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,1,DT,DBA-style-targeted-benign,0.3,3,0.8480083857442348,0.8482568466503003,0.4418238993710692,0.4032356654381836,0.40618448637316557,0.7232851143257116,0.8296645702306079,6,716,2143,,,,,,,105.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.05,3,0.8954402515723271,0.8954362965687719,0.5662997903563941,0.4886988685972623,0.329140461215933,0.26902654867256637,0.859538784067086,6,716,2260,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.05,3,0.8954402515723271,0.8954362965687719,0.5655136268343816,0.4841734099818265,0.32992662473794554,0.24955752212389382,0.859538784067086,6,716,2260,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.05,3,0.8954402515723271,0.8954362965687719,0.5644654088050315,0.47984837409589043,0.3309748427672956,0.25486725663716814,0.859538784067086,6,716,2260,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.05,3,0.8954402515723271,0.8954362965687719,0.5613207547169812,0.5452333163850845,0.3341194968553459,0.5641592920353983,0.859538784067086,6,716,2260,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.05,3,0.8954402515723271,0.8954362965687719,0.79979035639413,0.7979799875836062,0.09564989517819711,0.16150442477876106,0.859538784067086,6,716,2260,,,,,,,160.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.1,3,0.8954402515723271,0.8954362965687719,0.5437631027253669,0.4557121917220497,0.3516771488469602,0.37212389380530975,0.859538784067086,6,716,2260,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.1,3,0.8954402515723271,0.8954362965687719,0.5537211740041929,0.4704287111538177,0.34171907756813424,0.40309734513274337,0.859538784067086,6,716,2260,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.1,3,0.8954402515723271,0.8954362965687719,0.5490041928721174,0.4621073753842859,0.34643605870020966,0.40309734513274337,0.859538784067086,6,716,2260,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.1,3,0.8954402515723271,0.8954362965687719,0.4661949685534591,0.41185300268724734,0.429245283018868,0.7247787610619469,0.859538784067086,6,716,2260,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.1,3,0.8954402515723271,0.8954362965687719,0.7942872117400419,0.792442702565494,0.10115303983228519,0.17079646017699116,0.859538784067086,6,716,2260,,,,,,,160.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.2,3,0.8954402515723271,0.8954362965687719,0.5340670859538784,0.4447063550924748,0.3613731656184487,0.34690265486725663,0.859538784067086,6,716,2260,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.2,3,0.8954402515723271,0.8954362965687719,0.5670859538784067,0.48518363897685596,0.32835429769392044,0.38893805309734514,0.859538784067086,6,716,2260,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.2,3,0.8954402515723271,0.8954362965687719,0.5676100628930818,0.4861798210409292,0.3278301886792453,0.402212389380531,0.859538784067086,6,716,2260,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.2,3,0.8954402515723271,0.8954362965687719,0.37657232704402516,0.2857963759796075,0.5188679245283019,0.8761061946902655,0.859538784067086,6,716,2260,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.2,3,0.8954402515723271,0.8954362965687719,0.7869496855345912,0.7845962709065734,0.10849056603773588,0.1831858407079646,0.859538784067086,6,716,2260,,,,,,,160.0
multi_targeted_non_malicious,1,XGBoost,FGSM-SNN-targeted-benign,0.3,3,0.8954402515723271,0.8954362965687719,0.5178197064989518,0.42853054558466835,0.3776205450733753,0.4101769911504425,0.859538784067086,6,716,2260,,,,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-10-SNN-targeted-benign,0.3,3,0.8954402515723271,0.8954362965687719,0.540356394129979,0.4608978649283177,0.35508385744234805,0.42876106194690267,0.859538784067086,6,716,2260,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,1,XGBoost,PGD-20-SNN-targeted-benign,0.3,3,0.8954402515723271,0.8954362965687719,0.5471698113207547,0.4698460907607768,0.3482704402515724,0.43672566371681415,0.859538784067086,6,716,2260,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,1,XGBoost,BBA-targeted-benign,0.3,3,0.8954402515723271,0.8954362965687719,0.3480083857442348,0.2408870633005895,0.5474318658280923,0.9243362831858407,0.859538784067086,6,716,2260,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,1,XGBoost,DBA-style-targeted-benign,0.3,3,0.8954402515723271,0.8954362965687719,0.7851153039832285,0.7826723919624468,0.11032494758909861,0.18628318584070797,0.859538784067086,6,716,2260,,,,,,,160.0
multi_targeted_non_malicious,1,LightGBM,FGSM-SNN-targeted-benign,0.05,3,0.8975366876310272,0.897480170290151,0.5946016771488469,0.5165639218656376,0.3029350104821803,0.20115709835336004,0.8684486373165619,6,716,2247,,,,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-10-SNN-targeted-benign,0.05,3,0.8975366876310272,0.897480170290151,0.6124213836477987,0.5354311977318262,0.2851153039832285,0.1548731642189586,0.8684486373165619,6,716,2247,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-20-SNN-targeted-benign,0.05,3,0.8975366876310272,0.897480170290151,0.605083857442348,0.5259099874172568,0.2924528301886792,0.15175789942145082,0.8684486373165619,6,716,2247,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,1,LightGBM,BBA-targeted-benign,0.05,3,0.8975366876310272,0.897480170290151,0.40356394129979034,0.3333934781373226,0.4939727463312369,0.8388963061860258,0.8684486373165619,6,716,2247,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,1,LightGBM,DBA-style-targeted-benign,0.05,3,0.8975366876310272,0.897480170290151,0.6868448637316562,0.6787453844709048,0.21069182389937102,0.35781041388518026,0.8684486373165619,6,716,2247,,,,,,,35.0
multi_targeted_non_malicious,1,LightGBM,FGSM-SNN-targeted-benign,0.1,3,0.8975366876310272,0.897480170290151,0.5783542976939203,0.48737587930215,0.3191823899371069,0.27814864263462397,0.8684486373165619,6,716,2247,,,,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-10-SNN-targeted-benign,0.1,3,0.8975366876310272,0.897480170290151,0.6042976939203354,0.5269311394197407,0.29323899371069184,0.17445482866043613,0.8684486373165619,6,716,2247,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-20-SNN-targeted-benign,0.1,3,0.8975366876310272,0.897480170290151,0.5922431865828093,0.5095902681054324,0.30529350104821795,0.16955941255006676,0.8684486373165619,6,716,2247,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,1,LightGBM,BBA-targeted-benign,0.1,3,0.8975366876310272,0.897480170290151,0.32940251572327045,0.20340338441948372,0.5681341719077568,0.9648420115709835,0.8684486373165619,6,716,2247,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,1,LightGBM,DBA-style-targeted-benign,0.1,3,0.8975366876310272,0.897480170290151,0.6839622641509434,0.6753208769049941,0.21357442348008382,0.3627058299955496,0.8684486373165619,6,716,2247,,,,,,,35.0
multi_targeted_non_malicious,1,LightGBM,FGSM-SNN-targeted-benign,0.2,3,0.8975366876310272,0.897480170290151,0.5683962264150944,0.4729415914087479,0.3291404612159329,0.24566088117489987,0.8684486373165619,6,716,2247,,,,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-10-SNN-targeted-benign,0.2,3,0.8975366876310272,0.897480170290151,0.6003668763102725,0.535199264642259,0.2971698113207547,0.14730752113929685,0.8684486373165619,6,716,2247,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-20-SNN-targeted-benign,0.2,3,0.8975366876310272,0.897480170290151,0.5867400419287212,0.5148644317099635,0.31079664570230603,0.14018691588785046,0.8684486373165619,6,716,2247,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,1,LightGBM,BBA-targeted-benign,0.2,3,0.8975366876310272,0.897480170290151,0.3139412997903564,0.17527283541772815,0.5835953878406708,0.991099243435692,0.8684486373165619,6,716,2247,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,1,LightGBM,DBA-style-targeted-benign,0.2,3,0.8975366876310272,0.897480170290151,0.6844863731656184,0.6765864187628183,0.21305031446540879,0.36181575433911883,0.8684486373165619,6,716,2247,,,,,,,35.0
multi_targeted_non_malicious,1,LightGBM,FGSM-SNN-targeted-benign,0.3,3,0.8975366876310272,0.897480170290151,0.5670859538784067,0.47054807994095643,0.3304507337526206,0.25634178905206945,0.8684486373165619,6,716,2247,,,,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-10-SNN-targeted-benign,0.3,3,0.8975366876310272,0.897480170290151,0.5649895178197065,0.49395061586398875,0.3325471698113207,0.22874944370271474,0.8684486373165619,6,716,2247,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,1,LightGBM,PGD-20-SNN-targeted-benign,0.3,3,0.8975366876310272,0.897480170290151,0.5678721174004193,0.49374255398963784,0.3296645702306079,0.2060525144637294,0.8684486373165619,6,716,2247,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,1,LightGBM,BBA-targeted-benign,0.3,3,0.8975366876310272,0.897480170290151,0.3113207547169811,0.1702750623916159,0.5862159329140462,0.995549621717846,0.8684486373165619,6,716,2247,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,1,LightGBM,DBA-style-targeted-benign,0.3,3,0.8975366876310272,0.897480170290151,0.685272536687631,0.6774576448270339,0.21226415094339623,0.3604806408544726,0.8684486373165619,6,716,2247,,,,,,,35.0
multi_targeted_non_malicious,2,RF,FGSM-SNN-targeted-benign,0.05,3,0.8820754716981132,0.8816109762873141,0.5870020964360587,0.536848761303707,0.29507337526205446,0.1655420602789024,0.8831236897274634,6,716,2223,,,,,,,
multi_targeted_non_malicious,2,RF,PGD-10-SNN-targeted-benign,0.05,3,0.8820754716981132,0.8816109762873141,0.6092767295597484,0.5625258372093582,0.27279874213836475,0.2321187584345479,0.8831236897274634,6,716,2223,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,2,RF,PGD-20-SNN-targeted-benign,0.05,3,0.8820754716981132,0.8816109762873141,0.6008909853249476,0.5501660943192545,0.2811844863731656,0.24336482231219073,0.8831236897274634,6,716,2223,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,2,RF,BBA-targeted-benign,0.05,3,0.8820754716981132,0.8816109762873141,0.750524109014675,0.7445000638805922,0.13155136268343814,0.22582096266306792,0.8831236897274634,6,716,2223,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,2,RF,DBA-style-targeted-benign,0.05,3,0.8820754716981132,0.8816109762873141,0.8679245283018868,0.867413694189172,0.014150943396226356,0.024291497975708502,0.8831236897274634,6,716,2223,,,,,,,175.0
multi_targeted_non_malicious,2,RF,FGSM-SNN-targeted-benign,0.1,3,0.8820754716981132,0.8816109762873141,0.5773060796645703,0.5037689917169516,0.3047693920335429,0.2222222222222222,0.8831236897274634,6,716,2223,,,,,,,
multi_targeted_non_malicious,2,RF,PGD-10-SNN-targeted-benign,0.1,3,0.8820754716981132,0.8816109762873141,0.5736373165618449,0.48952551624105795,0.30843815513626827,0.3639226270805218,0.8831236897274634,6,716,2223,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,2,RF,PGD-20-SNN-targeted-benign,0.1,3,0.8820754716981132,0.8816109762873141,0.570230607966457,0.4840931342808305,0.3118448637316562,0.38191632928475033,0.8831236897274634,6,716,2223,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,2,RF,BBA-targeted-benign,0.1,3,0.8820754716981132,0.8816109762873141,0.6792452830188679,0.6789831113466799,0.2028301886792453,0.3481781376518219,0.8831236897274634,6,716,2223,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,2,RF,DBA-style-targeted-benign,0.1,3,0.8820754716981132,0.8816109762873141,0.8674004192872118,0.8668789132067906,0.01467505241090139,0.025191183085919926,0.8831236897274634,6,716,2223,,,,,,,175.0
multi_targeted_non_malicious,2,RF,FGSM-SNN-targeted-benign,0.2,3,0.8820754716981132,0.8816109762873141,0.5736373165618449,0.4783844416625306,0.30843815513626827,0.23121907332433647,0.8831236897274634,6,716,2223,,,,,,,
multi_targeted_non_malicious,2,RF,PGD-10-SNN-targeted-benign,0.2,3,0.8820754716981132,0.8816109762873141,0.5710167714884696,0.4788362210529721,0.31105870020964355,0.3940620782726046,0.8831236897274634,6,716,2223,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,2,RF,PGD-20-SNN-targeted-benign,0.2,3,0.8820754716981132,0.8816109762873141,0.5710167714884696,0.4790493020491244,0.31105870020964355,0.39991003148897886,0.8831236897274634,6,716,2223,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,2,RF,BBA-targeted-benign,0.2,3,0.8820754716981132,0.8816109762873141,0.5516247379454927,0.5335278507051608,0.33045073375262046,0.5672514619883041,0.8831236897274634,6,716,2223,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,2,RF,DBA-style-targeted-benign,0.2,3,0.8820754716981132,0.8816109762873141,0.8674004192872118,0.8668789132067906,0.01467505241090139,0.025191183085919926,0.8831236897274634,6,716,2223,,,,,,,175.0
multi_targeted_non_malicious,2,RF,FGSM-SNN-targeted-benign,0.3,3,0.8820754716981132,0.8816109762873141,0.57416142557652,0.47740225647524515,0.30791404612159323,0.16509221772379667,0.8831236897274634,6,716,2223,,,,,,,
multi_targeted_non_malicious,2,RF,PGD-10-SNN-targeted-benign,0.3,3,0.8820754716981132,0.8816109762873141,0.5733752620545073,0.4811293464379222,0.3087002096436059,0.3679712100764732,0.8831236897274634,6,716,2223,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,2,RF,PGD-20-SNN-targeted-benign,0.3,3,0.8820754716981132,0.8816109762873141,0.5728511530398323,0.4806263956130153,0.30922431865828093,0.38596491228070173,0.8831236897274634,6,716,2223,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,2,RF,BBA-targeted-benign,0.3,3,0.8820754716981132,0.8816109762873141,0.504979035639413,0.4628809223229129,0.37709643605870014,0.647323436797121,0.8831236897274634,6,716,2223,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,2,RF,DBA-style-targeted-benign,0.3,3,0.8820754716981132,0.8816109762873141,0.8668763102725366,0.8663439221067093,0.015199161425576535,0.026090868196131354,0.8831236897274634,6,716,2223,,,,,,,175.0
multi_targeted_non_malicious,2,DT,FGSM-SNN-targeted-benign,0.05,3,0.8482704402515723,0.8481066678295911,0.5484800838574424,0.5226995497513626,0.2997903563941299,0.07099200752233192,0.8456498951781971,6,716,2127,,,,,,,
multi_targeted_non_malicious,2,DT,PGD-10-SNN-targeted-benign,0.05,3,0.8482704402515723,0.8481066678295911,0.5765199161425576,0.5524741277721985,0.2717505241090147,0.08180535966149506,0.8456498951781971,6,716,2127,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,2,DT,PGD-20-SNN-targeted-benign,0.05,3,0.8482704402515723,0.8481066678295911,0.5710167714884696,0.5406373034583133,0.27725366876310265,0.08838740009402915,0.8456498951781971,6,716,2127,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,2,DT,BBA-targeted-benign,0.05,3,0.8482704402515723,0.8481066678295911,0.3556079664570231,0.2710534120348641,0.4926624737945492,0.8838740009402914,0.8456498951781971,6,716,2127,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,2,DT,DBA-style-targeted-benign,0.05,3,0.8482704402515723,0.8481066678295911,0.4378930817610063,0.3855840992929948,0.410377358490566,0.7362482369534555,0.8456498951781971,6,716,2127,,,,,,,105.0
multi_targeted_non_malicious,2,DT,FGSM-SNN-targeted-benign,0.1,3,0.8482704402515723,0.8481066678295911,0.5207023060796646,0.4848581298429235,0.32756813417190767,0.07099200752233192,0.8456498951781971,6,716,2127,,,,,,,
multi_targeted_non_malicious,2,DT,PGD-10-SNN-targeted-benign,0.1,3,0.8482704402515723,0.8481066678295911,0.5683962264150944,0.532285769780733,0.2798742138364779,0.1147155618241655,0.8456498951781971,6,716,2127,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,2,DT,PGD-20-SNN-targeted-benign,0.1,3,0.8482704402515723,0.8481066678295911,0.5613207547169812,0.5219545495306245,0.2869496855345911,0.10672308415608839,0.8456498951781971,6,716,2127,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,2,DT,BBA-targeted-benign,0.1,3,0.8482704402515723,0.8481066678295911,0.2950733752620545,0.16753031896085332,0.5531970649895177,0.9924776680771039,0.8456498951781971,6,716,2127,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,2,DT,DBA-style-targeted-benign,0.1,3,0.8482704402515723,0.8481066678295911,0.4143081761006289,0.3538461954338247,0.43396226415094336,0.7785613540197461,0.8456498951781971,6,716,2127,,,,,,,105.0
multi_targeted_non_malicious,2,DT,FGSM-SNN-targeted-benign,0.2,3,0.8482704402515723,0.8481066678295911,0.4973794549266247,0.45130421304348006,0.35089098532494756,0.08274565115185707,0.8456498951781971,6,716,2127,,,,,,,
