task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_features
binary,DT,PGD-10-SNN,0.1,0.670335429769392,0.5602705634887483,0.568854821802935,0.4874472056274476,0.10148060796645703,0.14386112781802018,0.14386112781802018,0.975104821802935,453.0
binary,DT,PGD-10-SNN,0.2,0.670335429769392,0.5602705634887483,0.5594208595387841,0.4840122865030159,0.11091457023060797,0.1601322488842943,0.1601322488842943,0.975104821802935,453.0
binary,DT,PGD-10-SNN,0.3,0.670335429769392,0.5602705634887483,0.5672169811320755,0.48679085056577576,0.10311844863731656,0.14640621305046092,0.14640621305046092,0.975104821802935,453.0
binary,DT,PGD-20-SNN,0.05,0.670335429769392,0.5602705634887483,0.5874606918238994,0.49345831927120276,0.08287473794549266,0.10944390790487643,0.10944390790487643,0.975104821802935,453.0
binary,DT,PGD-20-SNN,0.1,0.670335429769392,0.5602705634887483,0.5700340670859538,0.48776326789441865,0.10030136268343817,0.14134134822240113,0.14134134822240113,0.975104821802935,453.0
binary,DT,PGD-20-SNN,0.2,0.670335429769392,0.5602705634887483,0.5570623689727463,0.4822419545082119,0.11327306079664567,0.16367193924009155,0.16367193924009155,0.975104821802935,453.0
binary,DT,PGD-20-SNN,0.3,0.670335429769392,0.5602705634887483,0.5697720125786163,0.4889522146310715,0.10056341719077569,0.14317299271151795,0.14317299271151795,0.975104821802935,453.0
binary,LightGBM,BBA,0.05,0.6732835429769393,0.5626014544530716,0.644064465408805,0.5116999266305126,0.02921907756813416,0.011774151409436806,0.011774151409436806,0.9772667714884696,453.0
binary,LightGBM,BBA,0.1,0.6732835429769393,0.5626014544530716,0.5528039832285115,0.46389095755060633,0.1204795597484277,0.15094342528843668,0.15094342528843668,0.9772667714884696,453.0
binary,LightGBM,BBA,0.2,0.6732835429769393,0.5626014544530716,0.40697064989517817,0.376810558628393,0.26631289308176104,0.3748514816056456,0.3748514816056456,0.9772667714884696,453.0
binary,LightGBM,BBA,0.3,0.6732835429769393,0.5626014544530716,0.38345125786163525,0.36112715831302666,0.289832285115304,0.41098942004050154,0.41098942004050154,0.9772667714884696,453.0
binary,LightGBM,DBA-style,0.05,0.6732835429769393,0.5626014544530716,0.6705974842767296,0.5577629660801,0.0026860587002096314,0.000805274774744115,0.000805274774744115,0.9772667714884696,453.0
binary,LightGBM,DBA-style,0.1,0.6732835429769393,0.5626014544530716,0.6692216981132075,0.5563551567699089,0.004061844863731678,0.0023159503995990875,0.0023159503995990875,0.9772667714884696,453.0
binary,LightGBM,DBA-style,0.2,0.6732835429769393,0.5626014544530716,0.667583857442348,0.5551974886478285,0.0056996855345912145,0.004632427797217961,0.004632427797217961,0.9772667714884696,453.0
binary,LightGBM,DBA-style,0.3,0.6732835429769393,0.5626014544530716,0.6676493710691824,0.5554360309344455,0.005634171907756835,0.00473299095087846,0.00473299095087846,0.9772667714884696,453.0
binary,LightGBM,FGSM-SNN,0.05,0.6732835429769393,0.5626014544530716,0.6163522012578616,0.5252310499974603,0.0569313417190776,0.08343376456401927,0.08343376456401927,0.9772667714884696,453.0
binary,LightGBM,FGSM-SNN,0.1,0.6732835429769393,0.5626014544530716,0.4329140461215933,0.40939629700641184,0.24036949685534592,0.36620349922558476,0.36620349922558476,0.9772667714884696,453.0
binary,LightGBM,FGSM-SNN,0.2,0.6732835429769393,0.5626014544530716,0.44090670859538783,0.4146904197585827,0.23237683438155138,0.3548356231130039,0.3548356231130039,0.9772667714884696,453.0
binary,LightGBM,FGSM-SNN,0.3,0.6732835429769393,0.5626014544530716,0.45073375262054505,0.4217292120982416,0.22254979035639413,0.3411483063650776,0.3411483063650776,0.9772667714884696,453.0
binary,LightGBM,PGD-10-SNN,0.05,0.6732835429769393,0.5626014544530716,0.6507468553459119,0.5258903654523058,0.02253668763102723,0.011878767729439297,0.011878767729439297,0.9772667714884696,453.0
binary,LightGBM,PGD-10-SNN,0.1,0.6732835429769393,0.5626014544530716,0.6327961215932913,0.5158837075303078,0.040487421383647804,0.03874455669821017,0.03874455669821017,0.9772667714884696,453.0
binary,LightGBM,PGD-10-SNN,0.2,0.6732835429769393,0.5626014544530716,0.5862159329140462,0.49302640944855924,0.08706761006289307,0.11309822572614832,0.11309822572614832,0.9772667714884696,453.0
binary,LightGBM,PGD-10-SNN,0.3,0.6732835429769393,0.5626014544530716,0.5642688679245282,0.48254551127560663,0.10901467505241091,0.14921351345486808,0.14921351345486808,0.9772667714884696,453.0
binary,LightGBM,PGD-20-SNN,0.05,0.6732835429769393,0.5626014544530716,0.6516640461215932,0.5263865105574704,0.02161949685534592,0.010368942781839672,0.010368942781839672,0.9772667714884696,453.0
binary,LightGBM,PGD-20-SNN,0.1,0.6732835429769393,0.5626014544530716,0.6323375262054507,0.5153394125402644,0.04094601677148846,0.03924996581460898,0.03924996581460898,0.9772667714884696,453.0
binary,LightGBM,PGD-20-SNN,0.2,0.6732835429769393,0.5626014544530716,0.5887054507337526,0.4958242767568019,0.0845780922431866,0.11058422834273354,0.11058422834273354,0.9772667714884696,453.0
binary,LightGBM,PGD-20-SNN,0.3,0.6732835429769393,0.5626014544530716,0.564727463312369,0.48594082436423613,0.10855607966457023,0.15273366934016713,0.15273366934016713,0.9772667714884696,453.0
binary,RF,BBA,0.05,0.6722353249475891,0.5605043929332798,0.6575602725366876,0.5296545637648771,0.014675052410901501,0.0008050724347100802,0.0008050724347100802,0.9781839622641509,453.0
binary,RF,BBA,0.1,0.6722353249475891,0.5605043929332798,0.6515985324947589,0.5177170904161519,0.020636792452830205,0.0021135279734806924,0.0021135279734806924,0.9781839622641509,453.0
binary,RF,BBA,0.2,0.6722353249475891,0.5605043929332798,0.6232311320754718,0.5012179262630845,0.04900419287211741,0.043479014786656875,0.043479014786656875,0.9781839622641509,453.0
binary,RF,BBA,0.3,0.6722353249475891,0.5605043929332798,0.5514937106918238,0.4635362014662997,0.12074161425576521,0.15338184891210144,0.15338184891210144,0.9781839622641509,453.0
binary,RF,DBA-style,0.05,0.6722353249475891,0.5605043929332798,0.6719732704402516,0.5600525765716841,0.0002620545073375169,0.00010056315366049879,0.00010056315366049879,0.9781839622641509,453.0
binary,RF,DBA-style,0.1,0.6722353249475891,0.5605043929332798,0.6719077568134172,0.5600146079893975,0.0003275681341719239,0.00020120727604375162,0.00020120727604375162,0.9781839622641509,453.0
binary,RF,DBA-style,0.2,0.6722353249475891,0.5605043929332798,0.6719077568134172,0.5600146079893975,0.0003275681341719239,0.00020120727604375162,0.00020120727604375162,0.9781839622641509,453.0
binary,RF,DBA-style,0.3,0.6722353249475891,0.5605043929332798,0.6719077568134172,0.5600146079893975,0.0003275681341719239,0.00020120727604375162,0.00020120727604375162,0.9781839622641509,453.0
binary,RF,FGSM-SNN,0.05,0.6722353249475891,0.5605043929332798,0.607835429769392,0.5161652364179644,0.06439989517819711,0.09209156917587404,0.09209156917587404,0.9781839622641509,453.0
binary,RF,FGSM-SNN,0.1,0.6722353249475891,0.5605043929332798,0.4952175052410901,0.4488992585509981,0.177017819706499,0.2677579566465667,0.2677579566465667,0.9781839622641509,453.0
binary,RF,FGSM-SNN,0.2,0.6722353249475891,0.5605043929332798,0.5600759958071279,0.49434727178741744,0.11215932914046124,0.17500475627584264,0.17500475627584264,0.9781839622641509,453.0
binary,RF,FGSM-SNN,0.3,0.6722353249475891,0.5605043929332798,0.48132861635220126,0.4405896470942016,0.1909067085953879,0.29428570609419374,0.29428570609419374,0.9781839622641509,453.0
binary,RF,PGD-10-SNN,0.05,0.6722353249475891,0.5605043929332798,0.632730607966457,0.5168110284085902,0.03950471698113209,0.03956816767671867,0.03956816767671867,0.9781839622641509,453.0
binary,RF,PGD-10-SNN,0.1,0.6722353249475891,0.5605043929332798,0.6123558700209644,0.5065874125546869,0.05987945492662475,0.07179501770662168,0.07179501770662168,0.9781839622641509,453.0
binary,RF,PGD-10-SNN,0.2,0.6722353249475891,0.5605043929332798,0.5676755765199162,0.4875573883654706,0.10455974842767296,0.1472659041753901,0.1472659041753901,0.9781839622641509,453.0
binary,RF,PGD-10-SNN,0.3,0.6722353249475891,0.5605043929332798,0.5499213836477987,0.47975345026194355,0.12231394129979037,0.17815203303952593,0.17815203303952593,0.9781839622641509,453.0
binary,RF,PGD-20-SNN,0.05,0.6722353249475891,0.5605043929332798,0.632730607966457,0.5165367536084641,0.03950471698113209,0.0392659511521571,0.0392659511521571,0.9781839622641509,453.0
binary,RF,PGD-20-SNN,0.1,0.6722353249475891,0.5605043929332798,0.614517819706499,0.5074590292324046,0.05771750524109015,0.06807353542503027,0.06807353542503027,0.9781839622641509,453.0
binary,RF,PGD-20-SNN,0.2,0.6722353249475891,0.5605043929332798,0.5672169811320755,0.4871770553641339,0.10501834381551364,0.1478629167891139,0.1478629167891139,0.9781839622641509,453.0
binary,RF,PGD-20-SNN,0.3,0.6722353249475891,0.5605043929332798,0.5515592243186582,0.4816431084237147,0.12067610062893083,0.17704928459411778,0.17704928459411778,0.9781839622641509,453.0
binary,XGBoost,BBA,0.05,0.6728249475890986,0.5619400468806155,0.6255896226415094,0.5074487651525271,0.047235324947589086,0.0444797009535617,0.0444797009535617,0.977332285115304,453.0
binary,XGBoost,BBA,0.1,0.6728249475890986,0.5619400468806155,0.5520178197064989,0.4646820645116806,0.12080712788259962,0.15350019422785044,0.15350019422785044,0.977332285115304,453.0
binary,XGBoost,BBA,0.2,0.6728249475890986,0.5619400468806155,0.4499475890985325,0.40390459005161666,0.22287735849056606,0.3086328162302457,0.3086328162302457,0.977332285115304,453.0
binary,XGBoost,BBA,0.3,0.6728249475890986,0.5619400468806155,0.41155660377358494,0.3796153146875808,0.26126834381551367,0.3676283712945136,0.3676283712945136,0.977332285115304,453.0
binary,XGBoost,DBA-style,0.05,0.6728249475890986,0.5619400468806155,0.6715801886792453,0.5598254452815054,0.0012447589098532608,0.0005036261079774375,0.0005036261079774375,0.977332285115304,453.0
binary,XGBoost,DBA-style,0.1,0.6728249475890986,0.5619400468806155,0.6712526205450734,0.5592433500616384,0.0015723270440251569,0.0006043513295729251,0.0006043513295729251,0.977332285115304,453.0
binary,XGBoost,DBA-style,0.2,0.6728249475890986,0.5619400468806155,0.6704664570230608,0.557797156847018,0.0023584905660377353,0.0008058017727639,0.0008058017727639,0.977332285115304,453.0
binary,XGBoost,DBA-style,0.3,0.6728249475890986,0.5619400468806155,0.6704664570230608,0.557797156847018,0.0023584905660377353,0.0008058017727639,0.0008058017727639,0.977332285115304,453.0
binary,XGBoost,FGSM-SNN,0.05,0.6728249475890986,0.5619400468806155,0.4496200209643606,0.4158006302377001,0.22320492662473798,0.3302928641024726,0.3302928641024726,0.977332285115304,453.0
binary,XGBoost,FGSM-SNN,0.1,0.6728249475890986,0.5619400468806155,0.4018605870020964,0.3832377768812103,0.27096436058700213,0.40366465227341175,0.40366465227341175,0.977332285115304,453.0
binary,XGBoost,FGSM-SNN,0.2,0.6728249475890986,0.5619400468806155,0.4018605870020964,0.3832377768812103,0.27096436058700213,0.40366465227341175,0.40366465227341175,0.977332285115304,453.0
binary,XGBoost,FGSM-SNN,0.3,0.6728249475890986,0.5619400468806155,0.4018605870020964,0.3832377768812103,0.27096436058700213,0.40366465227341175,0.40366465227341175,0.977332285115304,453.0
binary,XGBoost,PGD-10-SNN,0.05,0.6728249475890986,0.5619400468806155,0.5496593291404612,0.4726444837272741,0.12316561844863731,0.16962110477012615,0.16962110477012615,0.977332285115304,453.0
binary,XGBoost,PGD-10-SNN,0.1,0.6728249475890986,0.5619400468806155,0.5214229559748428,0.45504959128892963,0.1514019916142558,0.21168955572468873,0.21168955572468873,0.977332285115304,453.0
binary,XGBoost,PGD-10-SNN,0.2,0.6728249475890986,0.5619400468806155,0.49312106918238996,0.4385474267723826,0.1797038784067086,0.25497642728149084,0.25497642728149084,0.977332285115304,453.0
binary,XGBoost,PGD-10-SNN,0.3,0.6728249475890986,0.5619400468806155,0.4731394129979036,0.4272067186982452,0.19968553459119498,0.287197547319095,0.287197547319095,0.977332285115304,453.0
binary,XGBoost,PGD-20-SNN,0.05,0.6728249475890986,0.5619400468806155,0.5474318658280922,0.4708238687099674,0.1253930817610063,0.1723397125626575,0.1723397125626575,0.977332285115304,453.0
binary,XGBoost,PGD-20-SNN,0.1,0.6728249475890986,0.5619400468806155,0.5226022012578616,0.4558907593336231,0.15022274633123694,0.2100818419400901,0.2100818419400901,0.977332285115304,453.0
binary,XGBoost,PGD-20-SNN,0.2,0.6728249475890986,0.5619400468806155,0.4872248427672956,0.43475011641896366,0.18560010482180295,0.26383538265601236,0.26383538265601236,0.977332285115304,453.0
binary,XGBoost,PGD-20-SNN,0.3,0.6728249475890986,0.5619400468806155,0.47615303983228513,0.42881890796412236,0.19667190775681342,0.2821606387505176,0.2821606387505176,0.977332285115304,453.0
multi,DT,BBA,0.05,0.6005634171907757,0.49864059874967853,0.3264544025157233,0.2040991242855545,0.2741090146750524,0.43619087573008347,0.11345206790011268,0.9100497903563941,453.0
multi,DT,BBA,0.1,0.6005634171907757,0.49864059874967853,0.32566823899371067,0.2025125046259323,0.274895178197065,0.43754722761992126,0.13235783622500563,0.9100497903563941,453.0
multi,DT,BBA,0.2,0.6005634171907757,0.49864059874967853,0.3256027253668763,0.20151768239052714,0.2749606918238994,0.437660094437077,0.16054512635187312,0.9100497903563941,453.0
multi,DT,BBA,0.3,0.6005634171907757,0.49864059874967853,0.3256027253668763,0.2017727599831081,0.2749606918238994,0.437660094437077,0.16596586109430608,0.9100497903563941,453.0
multi,DT,DBA-style,0.05,0.6005634171907757,0.49864059874967853,0.3326781970649895,0.2028929475870429,0.2678852201257862,0.4304172304904979,0.13962463928794142,0.9100497903563941,453.0
multi,DT,DBA-style,0.1,0.6005634171907757,0.49864059874967853,0.3292059748427673,0.19737638596205911,0.2713574423480084,0.4351668149549248,0.16122829760382995,0.9100497903563941,453.0
multi,DT,DBA-style,0.2,0.6005634171907757,0.49864059874967853,0.3283542976939203,0.19602029895072545,0.27220911949685533,0.4351668149549248,0.16145495516309588,0.9100497903563941,453.0
multi,DT,DBA-style,0.3,0.6005634171907757,0.49864059874967853,0.3283542976939203,0.19602029895072545,0.27220911949685533,0.4351668149549248,0.16145495516309588,0.9100497903563941,453.0
multi,DT,FGSM-SNN,0.05,0.6005634171907757,0.49864059874967853,0.4111635220125786,0.3071185008692372,0.18939989517819708,0.3147666785516251,0.2002899167371795,0.9100497903563941,453.0
multi,DT,FGSM-SNN,0.1,0.6005634171907757,0.49864059874967853,0.40756027253668764,0.3025767910568536,0.19300314465408805,0.3224052772894632,0.23159581507242555,0.9100497903563941,453.0
multi,DT,FGSM-SNN,0.2,0.6005634171907757,0.49864059874967853,0.3998296645702306,0.28941438601996344,0.20073375262054508,0.33527349578424226,0.2529676199755895,0.9100497903563941,453.0
multi,DT,FGSM-SNN,0.3,0.6005634171907757,0.49864059874967853,0.3980607966457023,0.28470203029079016,0.2025026205450734,0.33843375924932,0.24353966302410368,0.9100497903563941,453.0
multi,DT,PGD-10-SNN,0.05,0.6005634171907757,0.49864059874967853,0.40120545073375263,0.2970791694045929,0.19935796645702308,0.325200948260189,0.13913998110346457,0.9100497903563941,453.0
multi,DT,PGD-10-SNN,0.1,0.6005634171907757,0.49864059874967853,0.3825340670859539,0.27934544905536,0.21802935010482183,0.3585638614321945,0.1642154315428793,0.9100497903563941,453.0
multi,DT,PGD-10-SNN,0.2,0.6005634171907757,0.49864059874967853,0.3753275681341719,0.26970601048877557,0.22523584905660377,0.36907137228108033,0.1780052209231815,0.9100497903563941,453.0
multi,DT,PGD-10-SNN,0.3,0.6005634171907757,0.49864059874967853,0.37368972746331236,0.26725783866506647,0.2268736897274633,0.37190249766133676,0.17141031515403982,0.9100497903563941,453.0
multi,DT,PGD-20-SNN,0.05,0.6005634171907757,0.49864059874967853,0.39969863731656186,0.29653144672851217,0.20086477987421383,0.3298345734298969,0.14149701524025532,0.9100497903563941,453.0
multi,DT,PGD-20-SNN,0.1,0.6005634171907757,0.49864059874967853,0.38410639412997905,0.2814433579566536,0.21645702306079667,0.3566520378108855,0.1651391890335156,0.9100497903563941,453.0
multi,DT,PGD-20-SNN,0.2,0.6005634171907757,0.49864059874967853,0.37159329140461217,0.2651894553985647,0.22897012578616352,0.3751858396617532,0.17776918491416457,0.9100497903563941,453.0
multi,DT,PGD-20-SNN,0.3,0.6005634171907757,0.49864059874967853,0.3709381551362683,0.26355727031001414,0.22962526205450734,0.37482752870065283,0.17830705019561027,0.9100497903563941,453.0
multi,LightGBM,BBA,0.05,0.6164832285115304,0.515155984019964,0.3637971698113207,0.2486898297233081,0.25268605870020966,0.40276835320722293,0.14295164546655642,0.8861373165618449,453.0
multi,LightGBM,BBA,0.1,0.6164832285115304,0.515155984019964,0.333267819706499,0.20720907462656957,0.2832154088050314,0.44686317413682697,0.20705343671627618,0.8861373165618449,453.0
multi,LightGBM,BBA,0.2,0.6164832285115304,0.515155984019964,0.3270440251572327,0.19448324188380067,0.2894392033542977,0.45040070591816656,0.2233949555202396,0.8861373165618449,453.0
multi,LightGBM,BBA,0.3,0.6164832285115304,0.515155984019964,0.32619234800838576,0.18958249833663945,0.2902908805031446,0.4505114230218567,0.21423315892020922,0.8861373165618449,453.0
multi,LightGBM,DBA-style,0.05,0.6164832285115304,0.515155984019964,0.472877358490566,0.35862867894045414,0.14360587002096437,0.24030457920238313,0.07194049697849755,0.8861373165618449,453.0
multi,LightGBM,DBA-style,0.1,0.6164832285115304,0.515155984019964,0.45302672955974843,0.3264777533674827,0.16345649895178194,0.27353450670598345,0.022432193050280033,0.8861373165618449,453.0
multi,LightGBM,DBA-style,0.2,0.6164832285115304,0.515155984019964,0.45093029350104824,0.3244332959880088,0.16555293501048213,0.2766253602258536,0.017017399986884278,0.8861373165618449,453.0
multi,LightGBM,DBA-style,0.3,0.6164832285115304,0.515155984019964,0.4509958071278826,0.32493596164064437,0.16548742138364775,0.2765147407568271,0.015801708166807687,0.8861373165618449,453.0
multi,LightGBM,FGSM-SNN,0.05,0.6164832285115304,0.515155984019964,0.5404874213836478,0.43540947102270133,0.07599580712788259,0.12837255594589733,0.028625633719594007,0.8861373165618449,453.0
multi,LightGBM,FGSM-SNN,0.1,0.6164832285115304,0.515155984019964,0.5398322851153039,0.43991543362777974,0.07665094339622641,0.1291519214520636,0.06846314687337011,0.8861373165618449,453.0
multi,LightGBM,FGSM-SNN,0.2,0.6164832285115304,0.515155984019964,0.5408805031446541,0.43957230277044634,0.0756027253668763,0.12716106119071233,0.04965888541115643,0.8861373165618449,453.0
multi,LightGBM,FGSM-SNN,0.3,0.6164832285115304,0.515155984019964,0.5388495807127882,0.43897075905144595,0.07763364779874213,0.12959615734972182,0.06573705179282868,0.8861373165618449,453.0
multi,LightGBM,PGD-10-SNN,0.05,0.6164832285115304,0.515155984019964,0.48846960167714887,0.3963008142018297,0.1280136268343815,0.2106579617837634,0.0693722698614428,0.8861373165618449,453.0
multi,LightGBM,PGD-10-SNN,0.1,0.6164832285115304,0.515155984019964,0.40697064989517817,0.30791739379496563,0.20951257861635217,0.34521441725034596,0.18114316891453452,0.8861373165618449,453.0
multi,LightGBM,PGD-10-SNN,0.2,0.6164832285115304,0.515155984019964,0.36032494758909855,0.2373294653208533,0.2561582809224318,0.41868346056350764,0.22335033036104507,0.8861373165618449,453.0
multi,LightGBM,PGD-10-SNN,0.3,0.6164832285115304,0.515155984019964,0.3515461215932914,0.21915831855586013,0.26493710691823896,0.4292985372766564,0.20326238296419646,0.8861373165618449,453.0
multi,LightGBM,PGD-20-SNN,0.05,0.6164832285115304,0.515155984019964,0.48951781970649894,0.39733012831058195,0.12696540880503143,0.2072314406189223,0.07223876377091656,0.8861373165618449,453.0
multi,LightGBM,PGD-20-SNN,0.1,0.6164832285115304,0.515155984019964,0.404022536687631,0.30281977616449995,0.21246069182389934,0.34964330027374224,0.18325475061187857,0.8861373165618449,453.0
multi,LightGBM,PGD-20-SNN,0.2,0.6164832285115304,0.515155984019964,0.36386268343815514,0.2424873570123447,0.2526205450733752,0.4139384832776464,0.22148219108004388,0.8861373165618449,453.0
multi,LightGBM,PGD-20-SNN,0.3,0.6164832285115304,0.515155984019964,0.350104821802935,0.21749309347841828,0.26637840670859536,0.43018051684547765,0.21177071313527523,0.8861373165618449,453.0
multi,RF,BBA,0.05,0.6109800838574424,0.5079984121838429,0.5296776729559749,0.42711492070903184,0.0813024109014675,0.12826758262127852,0.007340414576504292,0.914504716981132,453.0
multi,RF,BBA,0.1,0.6109800838574424,0.5079984121838429,0.44405136268343814,0.3410514144740518,0.1669287211740042,0.26971142665330355,0.03159692539160541,0.914504716981132,453.0
multi,RF,BBA,0.2,0.6109800838574424,0.5079984121838429,0.3590146750524109,0.24574527089166842,0.25196540880503143,0.40569914575820687,0.09313653233922373,0.914504716981132,453.0
multi,RF,BBA,0.3,0.6109800838574424,0.5079984121838429,0.34682914046121593,0.23101275634700627,0.2641509433962264,0.42550887338813403,0.1331889573687705,0.914504716981132,453.0
multi,RF,DBA-style,0.05,0.6109800838574424,0.5079984121838429,0.609211215932914,0.5059394417262356,0.0017688679245282946,0.002560656436222144,0.00011145786892554614,0.914504716981132,453.0
multi,RF,DBA-style,0.1,0.6109800838574424,0.5079984121838429,0.6090146750524109,0.5058424436075528,0.0019654088050314322,0.0030055466673658527,0.00011145786892554614,0.914504716981132,453.0
multi,RF,DBA-style,0.2,0.6109800838574424,0.5079984121838429,0.6093422431865828,0.5061655134627729,0.001637840670859536,0.002448159130281955,0.00011145786892554614,0.914504716981132,453.0
multi,RF,DBA-style,0.3,0.6109800838574424,0.5079984121838429,0.6094732704402516,0.506285250231312,0.0015068134171907777,0.0022254912969435978,0.00011145786892554614,0.914504716981132,453.0
multi,RF,FGSM-SNN,0.05,0.6109800838574424,0.5079984121838429,0.4238731656184486,0.32011726881980795,0.18710691823899372,0.30669938354375165,0.13934561168882437,0.914504716981132,453.0
multi,RF,FGSM-SNN,0.1,0.6109800838574424,0.5079984121838429,0.4097222222222222,0.30124503749244397,0.20125786163522014,0.32960939559728686,0.18300578284307994,0.914504716981132,453.0
multi,RF,FGSM-SNN,0.2,0.6109800838574424,0.5079984121838429,0.4090670859538784,0.3023771706715878,0.20191299790356393,0.33038856309306935,0.22193840285048602,0.914504716981132,453.0
multi,RF,FGSM-SNN,0.3,0.6109800838574424,0.5079984121838429,0.41109800838574423,0.3057898850989083,0.19988207547169812,0.3273857328949156,0.243905286184753,0.914504716981132,453.0
multi,RF,PGD-10-SNN,0.05,0.6109800838574424,0.5079984121838429,0.47752882599580715,0.37541616873456557,0.13345125786163523,0.21267771684153847,0.04971154775971788,0.914504716981132,453.0
multi,RF,PGD-10-SNN,0.1,0.6109800838574424,0.5079984121838429,0.43350366876310276,0.32998660760748244,0.1774764150943396,0.2823293767342989,0.06529091013258015,0.914504716981132,453.0
multi,RF,PGD-10-SNN,0.2,0.6109800838574424,0.5079984121838429,0.3938679245283019,0.2862035352879405,0.21711215932914046,0.34728988203865024,0.1760614679674382,0.914504716981132,453.0
multi,RF,PGD-10-SNN,0.3,0.6109800838574424,0.5079984121838429,0.38259958071278827,0.2715414442697748,0.22838050314465408,0.3643103918915998,0.2028679354457775,0.914504716981132,453.0
multi,RF,PGD-20-SNN,0.05,0.6109800838574424,0.5079984121838429,0.47700471698113206,0.3751836159233227,0.1339753668763103,0.21334968285080771,0.05694937019160952,0.914504716981132,453.0
multi,RF,PGD-20-SNN,0.1,0.6109800838574424,0.5079984121838429,0.43389675052410903,0.33214133864765266,0.17708333333333334,0.2836517230945441,0.06561157668902892,0.914504716981132,453.0
multi,RF,PGD-20-SNN,0.2,0.6109800838574424,0.5079984121838429,0.39884696016771487,0.29094588510441355,0.21213312368972748,0.33972703238573243,0.1737280293578119,0.914504716981132,453.0
multi,RF,PGD-20-SNN,0.3,0.6109800838574424,0.5079984121838429,0.3860718029350105,0.27693564457432907,0.22490828092243187,0.3618645026488891,0.20164120273070912,0.914504716981132,453.0
multi,XGBoost,BBA,0.05,0.6147798742138365,0.5129018413365394,0.3692348008385744,0.25822225966639606,0.24554507337526205,0.3902910110548537,0.02402746778366404,0.9059224318658281,453.0
multi,XGBoost,BBA,0.1,0.6147798742138365,0.5129018413365394,0.33641247379454925,0.2144471348013018,0.2783674004192872,0.4375593323912207,0.034548498363053605,0.9059224318658281,453.0
multi,XGBoost,BBA,0.2,0.6147798742138365,0.5129018413365394,0.3275026205450734,0.2048130580775554,0.2872772536687631,0.4475257335096786,0.059443826624935525,0.9059224318658281,453.0
multi,XGBoost,BBA,0.3,0.6147798742138365,0.5129018413365394,0.3257992662473795,0.20220677617385166,0.288980607966457,0.44973862139304577,0.07515127973803788,0.9059224318658281,453.0
multi,XGBoost,DBA-style,0.05,0.6147798742138365,0.5129018413365394,0.6041666666666666,0.5013341065371606,0.010613207547169823,0.015388245773106763,0.00011057054400707652,0.9059224318658281,453.0
multi,XGBoost,DBA-style,0.1,0.6147798742138365,0.5129018413365394,0.6041011530398323,0.5012476856872384,0.010678721174004202,0.01549901227731589,0.00022168165511818764,0.9059224318658281,453.0
